i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,10.73,,,,,,,,,,,,,,,,,,,
2,10.17,11.39,,,,,,,,,,,,,,,,,,
3,9.62,10.83,11.61,,,,,,,,,,,,,,,,,
4,9.06,10.27,11.05,11.80,,,,,,,,,,,,,,,,
5,8.50,9.71,10.49,11.24,11.98,,,,,,,,,,,,,,,
6,7.94,9.16,9.93,10.68,11.42,12.14,,,,,,,,,,,,,,
7,7.39,8.60,9.38,10.13,10.86,11.58,12.30,,,,,,,,,,,,,
8,6.83,8.04,8.82,9.57,10.30,11.03,11.74,12.44,,,,,,,,,,,,
9,6.27,7.48,8.26,9.01,9.75,10.47,11.18,11.89,12.59,,,,,,,,,,,
10,5.71,6.93,7.70,8.45,9.19,9.91,10.62,11.33,12.03,12.72,,,,,,,,,,
11,5.16,6.37,7.14,7.90,8.63,9.35,10.07,10.77,11.47,12.16,12.85,,,,,,,,,
12,4.60,5.81,6.59,7.34,8.07,8.80,9.51,10.21,10.91,11.61,12.29,12.98,,,,,,,,
13,4.04,5.25,6.03,6.78,7.52,8.24,8.95,9.66,10.35,11.05,11.74,12.42,13.10,,,,,,,
14,3.48,4.70,5.47,6.22,6.96,7.68,8.39,9.10,9.80,10.49,11.18,11.86,12.54,13.22,,,,,,
15,2.93,4.14,4.91,5.67,6.40,7.12,7.84,8.54,9.24,9.93,10.62,11.31,11.99,12.67,13.34,,,,,
16,2.37,3.58,4.36,5.11,5.84,6.57,7.28,7.98,8.68,9.38,10.06,10.75,11.43,12.11,12.78,13.46,,,,
17,1.81,3.02,3.80,4.55,5.28,6.01,6.72,7.42,8.12,8.82,9.50,10.19,10.87,11.55,12.22,12.90,13.57,,,
18,1.26,2.46,3.24,3.99,4.72,5.44,6.15,6.86,7.56,8.25,8.94,9.62,10.30,10.98,11.65,12.33,13.00,13.66,,
19,0.69,1.88,2.63,3.37,4.09,4.80,5.50,6.20,6.89,7.57,8.26,8.93,9.61,10.28,10.95,11.62,12.28,12.95,13.61,
20,0.00,1.00,1.60,2.20,2.80,3.40,4.00,4.60,5.20,5.80,6.40,7.00,7.60,8.20,8.80,9.40,10.00,10.60,11.20,11.80
