i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9.92,,,,,,,,,,,,,,,,,,,
2,9.40,10.31,,,,,,,,,,,,,,,,,,
3,8.87,9.78,10.56,,,,,,,,,,,,,,,,,
4,8.34,9.26,10.03,10.78,,,,,,,,,,,,,,,,
5,7.82,8.73,9.51,10.26,10.99,,,,,,,,,,,,,,,
6,7.29,8.20,8.98,9.73,10.47,11.19,,,,,,,,,,,,,,
7,6.77,7.68,8.46,9.21,9.94,10.66,11.37,,,,,,,,,,,,,
8,6.24,7.15,7.93,8.68,9.42,10.14,10.85,11.55,,,,,,,,,,,,
9,5.72,6.63,7.41,8.16,8.89,9.61,10.32,11.02,11.72,,,,,,,,,,,
10,5.19,6.10,6.88,7.63,8.37,9.09,9.80,10.50,11.19,11.88,,,,,,,,,,
11,4.67,5.58,6.36,7.11,7.84,8.56,9.27,9.97,10.67,11.36,12.04,,,,,,,,,
12,4.14,5.05,5.83,6.58,7.32,8.04,8.74,9.45,10.14,10.83,11.51,12.19,,,,,,,,
13,3.62,4.53,5.30,6.06,6.79,7.51,8.22,8.92,9.62,10.30,10.99,11.67,12.35,,,,,,,
14,3.09,4.00,4.78,5.53,6.26,6.98,7.69,8.40,9.09,9.78,10.46,11.14,11.82,12.49,,,,,,
15,2.57,3.48,4.25,5.01,5.74,6.46,7.17,7.87,8.56,9.25,9.94,10.62,11.30,11.97,12.64,,,,,
16,2.04,2.95,3.73,4.48,5.21,5.93,6.64,7.34,8.04,8.73,9.41,10.09,10.77,11.44,12.11,12.78,,,,
17,1.51,2.43,3.20,3.95,4.69,5.41,6.12,6.82,7.51,8.20,8.89,9.57,10.24,10.92,11.59,12.26,12.92,,,
18,0.99,1.90,2.67,3.42,4.16,4.88,5.58,6.29,6.98,7.67,8.35,9.03,9.71,10.38,11.05,11.72,12.39,13.05,,
19,0.46,1.35,2.11,2.85,3.58,4.29,4.99,5.68,6.37,7.05,7.73,8.40,9.07,9.74,10.41,11.07,11.73,12.39,13.05,
20,0.00,0.68,1.28,1.88,2.48,3.08,3.68,4.28,4.88,5.48,6.08,6.68,7.28,7.88,8.48,9.08,9.68,10.28,10.88,11.48
