i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9.72,,,,,,,,,,,,,,,,,,,
2,9.21,10.21,,,,,,,,,,,,,,,,,,
3,8.70,9.70,10.46,,,,,,,,,,,,,,,,,
4,8.19,9.19,9.95,10.69,,,,,,,,,,,,,,,,
5,7.68,8.68,9.44,10.18,10.90,,,,,,,,,,,,,,,
6,7.17,8.17,8.93,9.67,10.39,11.10,,,,,,,,,,,,,,
7,6.66,7.65,8.42,9.16,9.88,10.59,11.29,,,,,,,,,,,,,
8,6.15,7.14,7.91,8.65,9.37,10.08,10.78,11.48,,,,,,,,,,,,
9,5.64,6.63,7.40,8.14,8.86,9.57,10.27,10.97,11.66,,,,,,,,,,,
10,5.13,6.12,6.89,7.63,8.35,9.06,9.76,10.46,11.15,11.83,,,,,,,,,,
11,4.62,5.61,6.38,7.12,7.84,8.55,9.25,9.95,10.64,11.32,12.00,,,,,,,,,
12,4.11,5.10,5.87,6.61,7.33,8.04,8.74,9.44,10.13,10.81,11.49,12.16,,,,,,,,
13,3.60,4.59,5.36,6.10,6.82,7.53,8.23,8.93,9.62,10.30,10.98,11.65,12.33,,,,,,,
14,3.09,4.08,4.85,5.59,6.31,7.02,7.72,8.42,9.11,9.79,10.47,11.14,11.82,12.49,,,,,,
15,2.58,3.57,4.34,5.08,5.80,6.51,7.21,7.91,8.60,9.28,9.96,10.63,11.31,11.98,12.64,,,,,
16,2.07,3.06,3.83,4.57,5.29,6.00,6.70,7.40,8.09,8.77,9.45,10.12,10.80,11.47,12.13,12.80,,,,
17,1.56,2.55,3.32,4.06,4.78,5.49,6.19,6.89,7.57,8.26,8.94,9.61,10.28,10.95,11.62,12.29,12.95,,,
18,1.05,2.04,2.80,3.54,4.26,4.97,5.68,6.37,7.06,7.74,8.42,9.09,9.77,10.43,11.10,11.77,12.43,13.09,,
19,0.53,1.51,2.26,2.99,3.70,4.40,5.09,5.78,6.46,7.14,7.81,8.48,9.15,9.81,10.48,11.14,11.79,12.45,13.11,
20,0.00,0.80,1.40,2.00,2.60,3.20,3.80,4.40,5.00,5.60,6.20,6.80,7.40,8.00,8.60,9.20,9.80,10.40,11.00,11.60
