i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9.46,,,,,,,,,,,,,,,,,,,
2,8.96,9.87,,,,,,,,,,,,,,,,,,
3,8.46,9.37,10.13,,,,,,,,,,,,,,,,,
4,7.96,8.87,9.63,10.37,,,,,,,,,,,,,,,,
5,7.46,8.37,9.13,9.87,10.60,,,,,,,,,,,,,,,
6,6.96,7.87,8.64,9.37,10.10,10.81,,,,,,,,,,,,,,
7,6.47,7.37,8.14,8.87,9.60,10.31,11.01,,,,,,,,,,,,,
8,5.97,6.87,7.64,8.38,9.10,9.81,10.51,11.20,,,,,,,,,,,,
9,5.47,6.37,7.14,7.88,8.60,9.31,10.01,10.70,11.39,,,,,,,,,,,
10,4.97,5.87,6.64,7.38,8.10,8.81,9.51,10.20,10.89,11.57,,,,,,,,,,
11,4.47,5.37,6.14,6.88,7.60,8.31,9.01,9.70,10.39,11.07,11.75,,,,,,,,,
12,3.97,4.87,5.64,6.38,7.10,7.81,8.51,9.20,9.89,10.57,11.25,11.92,,,,,,,,
13,3.47,4.37,5.14,5.88,6.60,7.31,8.01,8.70,9.39,10.07,10.75,11.42,12.09,,,,,,,
14,2.97,3.87,4.64,5.38,6.10,6.81,7.51,8.20,8.89,9.57,10.25,10.92,11.59,12.26,,,,,,
15,2.47,3.38,4.14,4.88,5.60,6.31,7.01,7.70,8.39,9.07,9.75,10.42,11.10,11.76,12.43,,,,,
16,1.97,2.88,3.64,4.38,5.10,5.81,6.51,7.20,7.89,8.57,9.25,9.92,10.60,11.26,11.93,12.59,,,,
17,1.47,2.38,3.14,3.88,4.60,5.31,6.01,6.70,7.39,8.07,8.75,9.42,10.10,10.76,11.43,12.09,12.75,,,
18,0.97,1.88,2.64,3.38,4.10,4.81,5.51,6.20,6.88,7.57,8.24,8.92,9.59,10.26,10.92,11.58,12.24,12.90,,
19,0.46,1.36,2.11,2.84,3.55,4.25,4.94,5.63,6.31,6.98,7.65,8.32,8.99,9.65,10.31,10.97,11.63,12.28,12.94,
20,0.00,0.70,1.30,1.90,2.50,3.10,3.70,4.30,4.90,5.50,6.10,6.70,7.30,7.90,8.50,9.10,9.70,10.30,10.90,11.50
