i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,10.52,,,,,,,,,,,,,,,,,,,
2,9.97,10.96,,,,,,,,,,,,,,,,,,
3,9.41,10.41,11.19,,,,,,,,,,,,,,,,,
4,8.86,9.85,10.64,11.40,,,,,,,,,,,,,,,,
5,8.31,9.30,10.09,10.85,11.59,,,,,,,,,,,,,,,
6,7.75,8.75,9.53,10.29,11.04,11.76,,,,,,,,,,,,,,
7,7.20,8.19,8.98,9.74,10.48,11.21,11.93,,,,,,,,,,,,,
8,6.65,7.64,8.43,9.19,9.93,10.66,11.37,12.08,,,,,,,,,,,,
9,6.09,7.09,7.87,8.63,9.38,10.10,10.82,11.53,12.23,,,,,,,,,,,
10,5.54,6.53,7.32,8.08,8.82,9.55,10.27,10.98,11.68,12.37,,,,,,,,,,
11,4.99,5.98,6.77,7.53,8.27,9.00,9.71,10.42,11.12,11.82,12.51,,,,,,,,,
12,4.43,5.43,6.21,6.97,7.72,8.44,9.16,9.87,10.57,11.27,11.96,12.64,,,,,,,,
13,3.88,4.87,5.66,6.42,7.16,7.89,8.61,9.32,10.02,10.71,11.40,12.09,12.77,,,,,,,
14,3.33,4.32,5.11,5.87,6.61,7.34,8.05,8.76,9.46,10.16,10.85,11.54,12.22,12.90,,,,,,
15,2.77,3.77,4.55,5.32,6.06,6.78,7.50,8.21,8.91,9.61,10.30,10.98,11.66,12.34,13.02,,,,,
16,2.22,3.21,4.00,4.76,5.50,6.23,6.95,7.66,8.36,9.05,9.74,10.43,11.11,11.79,12.47,13.14,,,,
17,1.67,2.66,3.45,4.21,4.95,5.68,6.39,7.10,7.80,8.50,9.19,9.87,10.56,11.24,11.91,12.59,13.26,,,
18,1.12,2.11,2.89,3.65,4.39,5.12,5.83,6.54,7.24,7.94,8.62,9.31,9.99,10.67,11.35,12.02,12.69,13.36,,
19,0.54,1.52,2.30,3.04,3.77,4.49,5.19,5.89,6.58,7.27,7.96,8.63,9.31,9.98,10.65,11.32,11.99,12.65,13.31,
20,0.00,0.77,1.37,1.97,2.57,3.17,3.77,4.37,4.97,5.57,6.17,6.77,7.37,7.97,8.57,9.17,9.77,10.37,10.97,11.57
