i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,10.27,,,,,,,,,,,,,,,,,,,
2,9.73,10.71,,,,,,,,,,,,,,,,,,
3,9.19,10.18,10.96,,,,,,,,,,,,,,,,,
4,8.65,9.64,10.42,11.17,,,,,,,,,,,,,,,,
5,8.11,9.10,9.88,10.63,11.37,,,,,,,,,,,,,,,
6,7.57,8.56,9.34,10.09,10.83,11.55,,,,,,,,,,,,,,
7,7.03,8.02,8.80,9.55,10.29,11.01,11.72,,,,,,,,,,,,,
8,6.49,7.48,8.26,9.01,9.75,10.47,11.18,11.88,,,,,,,,,,,,
9,5.95,6.94,7.72,8.47,9.21,9.93,10.64,11.34,12.04,,,,,,,,,,,
10,5.41,6.40,7.18,7.93,8.67,9.39,10.10,10.80,11.50,12.19,,,,,,,,,,
11,4.87,5.86,6.64,7.39,8.13,8.85,9.56,10.26,10.96,11.65,12.34,,,,,,,,,
12,4.33,5.32,6.10,6.85,7.59,8.31,9.02,9.73,10.42,11.11,11.80,12.48,,,,,,,,
13,3.79,4.78,5.56,6.31,7.05,7.77,8.48,9.19,9.88,10.57,11.26,11.94,12.62,,,,,,,
14,3.25,4.24,5.02,5.77,6.51,7.23,7.94,8.65,9.34,10.03,10.72,11.40,12.08,12.76,,,,,,
15,2.71,3.70,4.48,5.23,5.97,6.69,7.40,8.11,8.80,9.49,10.18,10.86,11.54,12.22,12.89,,,,,
16,2.17,3.16,3.94,4.69,5.43,6.15,6.86,7.57,8.26,8.95,9.64,10.32,11.00,11.68,12.35,13.02,,,,
17,1.63,2.62,3.40,4.15,4.89,5.61,6.32,7.03,7.72,8.41,9.10,9.78,10.46,11.14,11.81,12.48,13.15,,,
18,1.10,2.08,2.86,3.61,4.34,5.06,5.77,6.48,7.17,7.87,8.55,9.23,9.91,10.59,11.26,11.93,12.60,13.26,,
19,0.53,1.51,2.28,3.02,3.74,4.45,5.15,5.85,6.54,7.22,7.90,8.58,9.25,9.92,10.59,11.25,11.92,12.58,13.24,
20,0.00,0.77,1.37,1.97,2.57,3.17,3.77,4.37,4.97,5.57,6.17,6.77,7.37,7.97,8.57,9.17,9.77,10.37,10.97,11.57
