i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,5.61,,,,,,,,,,,,,,,,,,,
2,5.31,5.85,,,,,,,,,,,,,,,,,,
3,5.01,5.55,6.24,,,,,,,,,,,,,,,,,
4,4.71,5.25,5.95,6.63,,,,,,,,,,,,,,,,
5,4.41,4.95,5.65,6.33,7.00,,,,,,,,,,,,,,,
6,4.11,4.65,5.35,6.03,6.70,7.36,,,,,,,,,,,,,,
7,3.81,4.35,5.05,5.73,6.40,7.06,7.72,,,,,,,,,,,,,
8,3.52,4.05,4.75,5.43,6.10,6.76,7.42,8.07,,,,,,,,,,,,
9,3.22,3.75,4.45,5.13,5.80,6.46,7.12,7.77,8.42,,,,,,,,,,,
10,2.92,3.45,4.15,4.83,5.50,6.16,6.82,7.47,8.12,8.77,,,,,,,,,,
11,2.62,3.16,3.85,4.53,5.20,5.86,6.52,7.17,7.82,8.47,9.11,,,,,,,,,
12,2.32,2.86,3.55,4.23,4.90,5.56,6.22,6.87,7.52,8.17,8.81,9.45,,,,,,,,
13,2.02,2.56,3.25,3.93,4.60,5.26,5.92,6.57,7.22,7.87,8.51,9.15,9.79,,,,,,,
14,1.72,2.26,2.95,3.63,4.30,4.96,5.62,6.27,6.92,7.57,8.21,8.85,9.49,10.13,,,,,,
15,1.42,1.96,2.66,3.33,4.00,4.67,5.32,5.97,6.62,7.27,7.91,8.56,9.20,9.83,10.47,,,,,
16,1.12,1.66,2.36,3.04,3.70,4.37,5.02,5.68,6.32,6.97,7.61,8.26,8.90,9.53,10.17,10.81,,,,
17,0.82,1.36,2.06,2.74,3.41,4.07,4.72,5.38,6.03,6.67,7.32,7.96,8.60,9.24,9.87,10.51,11.14,,,
18,0.52,1.06,1.76,2.44,3.11,3.77,4.42,5.08,5.72,6.37,7.01,7.66,8.30,8.93,9.57,10.21,10.84,11.47,,
19,0.23,0.76,1.45,2.12,2.79,3.45,4.10,4.75,5.40,6.04,6.68,7.32,7.96,8.60,9.23,9.86,10.50,11.13,11.76,
20,0.00,0.40,1.00,1.60,2.20,2.80,3.40,4.00,4.60,5.20,5.80,6.40,7.00,7.60,8.20,8.80,9.40,10.00,10.60,11.20
