i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.93,,,,,,,,,,,,,,,,,,
2,0.93,2.07,,,,,,,,,,,,,,,,,
3,0.93,2.07,3.18,,,,,,,,,,,,,,,,
4,0.93,2.07,3.18,4.26,,,,,,,,,,,,,,,
5,0.93,2.07,3.18,4.26,5.33,,,,,,,,,,,,,,
6,0.93,2.07,3.18,4.26,5.33,6.39,,,,,,,,,,,,,
7,0.93,2.07,3.18,4.26,5.33,6.39,7.45,,,,,,,,,,,,
8,0.93,2.07,3.18,4.26,5.33,6.39,7.45,8.50,,,,,,,,,,,
9,0.93,2.07,3.18,4.26,5.33,6.39,7.45,8.50,9.55,,,,,,,,,,
10,0.93,2.07,3.18,4.26,5.33,6.39,7.45,8.50,9.55,10.60,,,,,,,,,
11,0.93,2.07,3.18,4.26,5.33,6.39,7.45,8.50,9.55,10.60,11.64,,,,,,,,
12,0.93,2.07,3.18,4.26,5.33,6.39,7.45,8.50,9.55,10.60,11.64,12.68,,,,,,,
13,0.93,2.07,3.18,4.26,5.33,6.39,7.45,8.50,9.55,10.60,11.64,12.68,13.72,,,,,,
14,0.93,2.07,3.18,4.26,5.33,6.39,7.45,8.50,9.55,10.60,11.64,12.68,13.72,14.76,,,,,
15,0.93,2.07,3.18,4.26,5.33,6.39,7.45,8.50,9.55,10.60,11.64,12.68,13.72,14.76,15.80,,,,
16,0.93,2.07,3.18,4.26,5.33,6.39,7.45,8.50,9.55,10.60,11.64,12.68,13.72,14.76,15.79,16.83,,,
17,0.93,2.07,3.18,4.26,5.33,6.39,7.45,8.50,9.55,10.60,11.64,12.68,13.72,14.76,15.79,16.83,17.86,,
18,0.92,2.06,3.16,4.24,5.31,6.38,7.43,8.48,9.53,10.58,11.62,12.66,13.70,14.74,15.77,16.81,17.84,18.87,
19,0.81,1.91,2.99,4.04,5.10,6.14,7.18,8.22,9.26,10.29,11.33,12.36,13.39,14.42,15.45,16.47,17.50,18.52,19.55
