i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,1.99,,,,,,,,,,,,,,,,,,,
2,1.88,2.25,,,,,,,,,,,,,,,,,,
3,1.78,2.14,3.08,,,,,,,,,,,,,,,,,
4,1.67,2.04,2.97,3.90,,,,,,,,,,,,,,,,
5,1.57,1.93,2.86,3.79,4.71,,,,,,,,,,,,,,,
6,1.46,1.83,2.76,3.68,4.61,5.53,,,,,,,,,,,,,,
7,1.35,1.72,2.65,3.58,4.50,5.42,6.34,,,,,,,,,,,,,
8,1.25,1.61,2.54,3.47,4.39,5.31,6.23,7.15,,,,,,,,,,,,
9,1.14,1.51,2.44,3.36,4.29,5.21,6.12,7.04,7.96,,,,,,,,,,,
10,1.03,1.40,2.33,3.26,4.18,5.10,6.02,6.94,7.85,8.77,,,,,,,,,,
11,0.93,1.29,2.23,3.15,4.07,4.99,5.91,6.83,7.74,8.66,9.57,,,,,,,,,
12,0.82,1.19,2.12,3.05,3.97,4.89,5.81,6.72,7.64,8.55,9.47,10.38,,,,,,,,
13,0.72,1.08,2.01,2.94,3.86,4.78,5.70,6.62,7.53,8.45,9.36,10.27,11.19,,,,,,,
14,0.61,0.98,1.91,2.83,3.76,4.68,5.59,6.51,7.43,8.34,9.25,10.17,11.08,11.99,,,,,,
15,0.50,0.87,1.80,2.73,3.65,4.57,5.49,6.40,7.32,8.23,9.15,10.06,10.97,11.89,12.80,,,,,
16,0.40,0.76,1.69,2.62,3.54,4.46,5.38,6.30,7.21,8.13,9.04,9.96,10.87,11.78,12.69,13.60,,,,
17,0.29,0.66,1.59,2.51,3.44,4.36,5.27,6.19,7.11,8.02,8.94,9.85,10.76,11.67,12.59,13.50,14.41,,,
18,0.18,0.55,1.48,2.41,3.33,4.25,5.17,6.09,7.00,7.92,8.83,9.74,10.66,11.57,12.48,13.39,14.30,15.21,,
19,0.08,0.44,1.38,2.30,3.22,4.14,5.06,5.98,6.89,7.81,8.72,9.64,10.55,11.46,12.37,13.28,14.19,15.10,16.02,
20,0.00,0.32,1.22,2.12,3.02,3.92,4.82,5.72,6.62,7.52,8.42,9.32,10.22,11.12,12.02,12.92,13.82,14.72,15.62,16.52
