i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,5.66,,,,,,,,,,,,,,,,,,,
2,5.36,6.43,,,,,,,,,,,,,,,,,,
3,5.06,6.14,7.11,,,,,,,,,,,,,,,,,
4,4.76,5.84,6.81,7.78,,,,,,,,,,,,,,,,
5,4.47,5.54,6.52,7.48,8.43,,,,,,,,,,,,,,,
6,4.17,5.24,6.22,7.18,8.13,9.08,,,,,,,,,,,,,,
7,3.87,4.95,5.92,6.88,7.84,8.78,9.73,,,,,,,,,,,,,
8,3.57,4.65,5.62,6.59,7.54,8.49,9.43,10.37,,,,,,,,,,,,
9,3.28,4.35,5.33,6.29,7.24,8.19,9.13,10.07,11.01,,,,,,,,,,,
10,2.98,4.05,5.03,5.99,6.94,7.89,8.84,9.78,10.71,11.65,,,,,,,,,,
11,2.68,3.76,4.73,5.69,6.65,7.59,8.54,9.48,10.42,11.35,12.28,,,,,,,,,
12,2.38,3.46,4.43,5.39,6.35,7.30,8.24,9.18,10.12,11.05,11.99,12.92,,,,,,,,
13,2.09,3.16,4.14,5.10,6.05,7.00,7.94,8.88,9.82,10.76,11.69,12.62,13.55,,,,,,,
14,1.79,2.86,3.84,4.80,5.75,6.70,7.65,8.59,9.52,10.46,11.39,12.32,13.26,14.18,,,,,,
15,1.49,2.57,3.54,4.50,5.46,6.40,7.35,8.29,9.23,10.16,11.09,12.03,12.96,13.89,14.82,,,,,
16,1.19,2.27,3.24,4.20,5.16,6.11,7.05,7.99,8.93,9.86,10.80,11.73,12.66,13.59,14.52,15.45,,,,
17,0.90,1.97,2.95,3.91,4.86,5.81,6.75,7.69,8.63,9.57,10.50,11.43,12.36,13.29,14.22,15.15,16.07,,,
18,0.60,1.67,2.65,3.61,4.56,5.51,6.45,7.40,8.33,9.27,10.20,11.13,12.06,12.99,13.92,14.85,15.78,16.70,,
19,0.31,1.38,2.36,3.32,4.27,5.21,6.16,7.10,8.03,8.97,9.90,10.83,11.76,12.69,13.62,14.55,15.47,16.40,17.32,
20,0.00,0.98,1.88,2.78,3.68,4.58,5.48,6.38,7.28,8.18,9.08,9.98,10.88,11.78,12.68,13.58,14.48,15.38,16.28,17.18
