i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,1.69,,,,,,,,,,,,,,,,,,
2,1.69,3.02,,,,,,,,,,,,,,,,,
3,1.69,3.02,4.26,,,,,,,,,,,,,,,,
4,1.69,3.02,4.26,5.47,,,,,,,,,,,,,,,
5,1.69,3.02,4.26,5.47,6.66,,,,,,,,,,,,,,
6,1.69,3.02,4.26,5.47,6.66,7.83,,,,,,,,,,,,,
7,1.69,3.02,4.26,5.47,6.66,7.83,8.98,,,,,,,,,,,,
8,1.69,3.02,4.26,5.47,6.66,7.83,8.98,10.12,,,,,,,,,,,
9,1.69,3.02,4.26,5.47,6.66,7.83,8.98,10.12,11.25,,,,,,,,,,
10,1.69,3.02,4.26,5.47,6.66,7.83,8.98,10.12,11.25,12.38,,,,,,,,,
11,1.69,3.02,4.26,5.47,6.66,7.83,8.98,10.12,11.25,12.38,13.50,,,,,,,,
12,1.69,3.02,4.26,5.47,6.66,7.83,8.98,10.12,11.25,12.38,13.50,14.61,,,,,,,
13,1.69,3.02,4.26,5.47,6.66,7.83,8.98,10.12,11.25,12.38,13.50,14.61,15.72,,,,,,
14,1.69,3.02,4.26,5.47,6.66,7.83,8.98,10.12,11.25,12.38,13.50,14.61,15.72,16.82,,,,,
15,1.69,3.02,4.26,5.47,6.66,7.83,8.98,10.12,11.25,12.38,13.50,14.61,15.72,16.82,17.93,,,,
16,1.69,3.02,4.26,5.47,6.66,7.83,8.98,10.12,11.25,12.38,13.50,14.61,15.72,16.82,17.93,19.03,,,
17,1.69,3.02,4.26,5.47,6.66,7.83,8.98,10.12,11.25,12.38,13.50,14.61,15.72,16.82,17.93,19.03,20.36,,
18,1.69,3.02,4.26,5.47,6.66,7.83,8.98,10.12,11.25,12.38,13.50,14.61,15.72,16.82,17.93,19.03,20.13,21.30,
19,1.66,2.98,4.22,5.43,6.62,7.78,8.93,10.07,11.20,12.32,13.44,14.55,15.66,16.77,17.86,18.96,20.09,21.30,22.69
