i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,3.53,,,,,,,,,,,,,,,,,,,
2,3.35,4.08,,,,,,,,,,,,,,,,,,
3,3.16,3.89,4.85,,,,,,,,,,,,,,,,,
4,2.97,3.71,4.66,5.60,,,,,,,,,,,,,,,,
5,2.79,3.52,4.47,5.41,6.35,,,,,,,,,,,,,,,
6,2.60,3.33,4.28,5.22,6.16,7.09,,,,,,,,,,,,,,
7,2.41,3.15,4.10,5.04,5.97,6.91,7.84,,,,,,,,,,,,,
8,2.22,2.96,3.91,4.85,5.79,6.72,7.65,8.58,,,,,,,,,,,,
9,2.04,2.77,3.72,4.66,5.60,6.53,7.46,8.39,9.31,,,,,,,,,,,
10,1.85,2.58,3.53,4.48,5.41,6.34,7.27,8.20,9.13,10.05,,,,,,,,,,
11,1.66,2.40,3.35,4.29,5.22,6.16,7.09,8.01,8.94,9.86,10.79,,,,,,,,,
12,1.48,2.21,3.16,4.10,5.04,5.97,6.90,7.83,8.75,9.68,10.60,11.52,,,,,,,,
13,1.29,2.02,2.97,3.91,4.85,5.78,6.71,7.64,8.56,9.49,10.41,11.33,12.26,,,,,,,
14,1.10,1.84,2.79,3.73,4.66,5.60,6.52,7.45,8.38,9.30,10.22,11.15,12.07,12.99,,,,,,
15,0.91,1.65,2.60,3.54,4.48,5.41,6.34,7.26,8.19,9.11,10.04,10.96,11.88,12.80,13.72,,,,,
16,0.73,1.46,2.41,3.35,4.29,5.22,6.15,7.08,8.00,8.93,9.85,10.77,11.69,12.61,13.53,14.45,,,,
17,0.54,1.27,2.22,3.17,4.10,5.03,5.96,6.89,7.82,8.74,9.66,10.59,11.51,12.43,13.35,14.26,15.18,,,
18,0.35,1.09,2.04,2.98,3.91,4.85,5.78,6.70,7.63,8.55,9.48,10.40,11.32,12.24,13.16,14.08,15.00,15.91,,
19,0.16,0.90,1.85,2.79,3.72,4.66,5.59,6.51,7.44,8.36,9.28,10.21,11.13,12.05,12.97,13.88,14.80,15.72,16.64,
20,0.00,0.67,1.57,2.47,3.37,4.27,5.17,6.07,6.97,7.87,8.77,9.67,10.57,11.47,12.37,13.27,14.17,15.07,15.97,16.87
