i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,4.50,,,,,,,,,,,,,,,,,,
2,4.50,6.21,,,,,,,,,,,,,,,,,
3,4.50,6.21,7.79,,,,,,,,,,,,,,,,
4,4.50,6.21,7.79,9.28,,,,,,,,,,,,,,,
5,4.50,6.21,7.79,9.28,10.71,,,,,,,,,,,,,,
6,4.50,6.21,7.79,9.28,10.71,12.10,,,,,,,,,,,,,
7,4.50,6.21,7.79,9.28,10.71,12.10,13.46,,,,,,,,,,,,
8,4.50,6.21,7.79,9.28,10.71,12.10,13.46,14.80,,,,,,,,,,,
9,4.50,6.21,7.79,9.28,10.71,12.10,13.46,14.80,16.12,,,,,,,,,,
10,4.50,6.21,7.79,9.28,10.71,12.10,13.46,14.80,16.12,17.42,,,,,,,,,
11,4.50,6.21,7.79,9.28,10.71,12.10,13.46,14.80,16.12,17.42,18.70,,,,,,,,
12,4.50,6.21,7.79,9.28,10.71,12.10,13.46,14.80,16.12,17.42,18.70,19.98,,,,,,,
13,4.50,6.21,7.79,9.28,10.71,12.10,13.46,14.80,16.12,17.42,18.70,19.98,21.24,,,,,,
14,4.50,6.21,7.79,9.28,10.71,12.10,13.46,14.80,16.12,17.42,18.70,19.98,21.24,22.49,,,,,
15,4.50,6.21,7.79,9.28,10.71,12.10,13.46,14.80,16.12,17.42,18.70,19.98,21.24,22.49,23.73,,,,
16,4.50,6.21,7.79,9.28,10.71,12.10,13.46,14.80,16.12,17.42,18.70,19.98,21.24,22.49,23.73,24.97,,,
17,4.50,6.21,7.79,9.28,10.71,12.10,13.46,14.80,16.12,17.42,18.70,19.98,21.24,22.49,23.73,24.97,26.20,,
18,4.51,6.22,7.79,9.28,10.71,12.10,13.47,14.80,16.12,17.42,18.71,19.98,21.24,22.49,23.74,24.97,26.20,27.42,
19,4.48,6.09,7.62,9.07,10.48,11.86,13.21,14.54,15.84,17.13,18.41,19.68,20.93,22.18,23.41,24.64,25.86,27.08,28.29
