i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,3.38,,,,,,,,,,,,,,,,,,,
2,3.20,3.89,,,,,,,,,,,,,,,,,,
3,3.02,3.71,4.66,,,,,,,,,,,,,,,,,
4,2.84,3.53,4.48,5.42,,,,,,,,,,,,,,,,
5,2.67,3.35,4.30,5.24,6.18,,,,,,,,,,,,,,,
6,2.49,3.18,4.12,5.06,6.00,6.93,,,,,,,,,,,,,,
7,2.31,3.00,3.95,4.88,5.82,6.75,7.68,,,,,,,,,,,,,
8,2.13,2.82,3.77,4.71,5.64,6.57,7.50,8.43,,,,,,,,,,,,
9,1.95,2.64,3.59,4.53,5.46,6.39,7.32,8.25,9.17,,,,,,,,,,,
10,1.77,2.46,3.41,4.35,5.28,6.21,7.14,8.07,8.99,9.92,,,,,,,,,,
11,1.59,2.28,3.23,4.17,5.10,6.03,6.96,7.89,8.81,9.74,10.66,,,,,,,,,
12,1.41,2.10,3.05,3.99,4.92,5.85,6.78,7.71,8.63,9.56,10.48,11.40,,,,,,,,
13,1.23,1.92,2.87,3.81,4.74,5.68,6.60,7.53,8.45,9.38,10.30,11.22,12.14,,,,,,,
14,1.05,1.74,2.69,3.63,4.56,5.50,6.42,7.35,8.28,9.20,10.12,11.04,11.96,12.88,,,,,,
15,0.87,1.56,2.51,3.45,4.39,5.32,6.25,7.17,8.10,9.02,9.94,10.86,11.78,12.70,13.62,,,,,
16,0.69,1.38,2.33,3.27,4.21,5.14,6.07,6.99,7.92,8.84,9.76,10.68,11.60,12.52,13.44,14.36,,,,
17,0.51,1.20,2.15,3.09,4.03,4.96,5.89,6.81,7.74,8.66,9.58,10.50,11.42,12.34,13.26,14.18,15.10,,,
18,0.33,1.02,1.97,2.91,3.85,4.78,5.71,6.63,7.56,8.48,9.40,10.32,11.25,12.16,13.08,14.00,14.92,15.84,,
19,0.15,0.84,1.79,2.73,3.67,4.60,5.52,6.45,7.38,8.30,9.22,10.14,11.06,11.98,12.90,13.82,14.73,15.65,16.57,
20,0.00,0.62,1.52,2.42,3.32,4.22,5.12,6.02,6.92,7.82,8.72,9.62,10.52,11.42,12.32,13.22,14.12,15.02,15.92,16.82
