i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,2.03,,,,,,,,,,,,,,,,,,,
2,1.92,2.32,,,,,,,,,,,,,,,,,,
3,1.82,2.21,3.14,,,,,,,,,,,,,,,,,
4,1.71,2.10,3.03,3.96,,,,,,,,,,,,,,,,
5,1.60,1.99,2.92,3.85,4.77,,,,,,,,,,,,,,,
6,1.49,1.88,2.81,3.74,4.66,5.58,,,,,,,,,,,,,,
7,1.38,1.77,2.71,3.63,4.55,5.48,6.39,,,,,,,,,,,,,
8,1.27,1.67,2.60,3.52,4.45,5.37,6.29,7.20,,,,,,,,,,,,
9,1.17,1.56,2.49,3.42,4.34,5.26,6.18,7.09,8.01,,,,,,,,,,,
10,1.06,1.45,2.38,3.31,4.23,5.15,6.07,6.99,7.90,8.82,,,,,,,,,,
11,0.95,1.34,2.27,3.20,4.12,5.04,5.96,6.88,7.79,8.71,9.62,,,,,,,,,
12,0.84,1.23,2.16,3.09,4.01,4.93,5.85,6.77,7.68,8.60,9.51,10.43,,,,,,,,
13,0.73,1.12,2.06,2.98,3.90,4.82,5.74,6.66,7.58,8.49,9.41,10.32,11.23,,,,,,,
14,0.62,1.02,1.95,2.87,3.80,4.72,5.63,6.55,7.47,8.38,9.30,10.21,11.12,12.04,,,,,,
15,0.52,0.91,1.84,2.77,3.69,4.61,5.53,6.44,7.36,8.27,9.19,10.10,11.02,11.93,12.89,,,,,
16,0.41,0.80,1.73,2.66,3.58,4.50,5.42,6.34,7.25,8.17,9.08,9.99,10.91,11.82,12.79,13.85,,,,
17,0.30,0.69,1.62,2.55,3.47,4.39,5.31,6.23,7.14,8.06,8.97,9.89,10.80,11.71,12.68,13.74,14.67,,,
18,0.19,0.58,1.51,2.44,3.36,4.28,5.20,6.12,7.03,7.95,8.86,9.78,10.69,11.61,12.57,13.63,14.57,14.62,,
19,0.08,0.47,1.40,2.33,3.25,4.17,5.09,6.01,6.92,7.84,8.75,9.67,10.58,11.49,12.43,13.52,14.46,14.88,15.15,
20,0.00,0.34,1.24,2.14,3.04,3.94,4.84,5.74,6.64,7.54,8.44,9.34,10.24,11.14,12.04,12.94,13.84,14.74,15.64,16.54
