i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,3.06,,,,,,,,,,,,,,,,,,,
2,2.89,3.55,,,,,,,,,,,,,,,,,,
3,2.73,3.39,4.33,,,,,,,,,,,,,,,,,
4,2.57,3.23,4.17,5.11,,,,,,,,,,,,,,,,
5,2.41,3.06,4.01,4.94,5.87,,,,,,,,,,,,,,,
6,2.25,2.90,3.85,4.78,5.71,6.64,,,,,,,,,,,,,,
7,2.08,2.74,3.68,4.62,5.55,6.48,7.41,,,,,,,,,,,,,
8,1.92,2.58,3.52,4.46,5.39,6.32,7.24,8.17,,,,,,,,,,,,
9,1.76,2.42,3.36,4.30,5.23,6.16,7.08,8.01,8.93,,,,,,,,,,,
10,1.60,2.26,3.20,4.13,5.07,5.99,6.92,7.84,8.77,9.69,,,,,,,,,,
11,1.44,2.09,3.04,3.97,4.90,5.83,6.76,7.68,8.60,9.53,10.45,,,,,,,,,
12,1.28,1.93,2.88,3.81,4.74,5.67,6.60,7.52,8.44,9.36,10.28,11.20,,,,,,,,
13,1.11,1.77,2.71,3.65,4.58,5.51,6.43,7.36,8.28,9.20,10.12,11.04,11.96,,,,,,,
14,0.95,1.61,2.55,3.49,4.42,5.35,6.27,7.20,8.12,9.04,9.96,10.88,11.80,12.71,,,,,,
15,0.79,1.45,2.39,3.33,4.26,5.19,6.11,7.03,7.96,8.88,9.80,10.72,11.64,12.55,13.47,,,,,
16,0.63,1.28,2.23,3.16,4.10,5.02,5.95,6.87,7.80,8.72,9.64,10.56,11.47,12.39,13.31,14.22,,,,
17,0.47,1.12,2.07,3.00,3.93,4.86,5.79,6.71,7.63,8.55,9.47,10.39,11.31,12.23,13.15,14.06,14.98,,,
18,0.30,0.96,1.90,2.84,3.77,4.70,5.63,6.55,7.47,8.39,9.31,10.23,11.15,12.07,12.98,13.90,14.82,15.73,,
19,0.14,0.80,1.74,2.68,3.61,4.54,5.46,6.38,7.31,8.23,9.15,10.07,10.98,11.90,12.82,13.74,14.65,15.57,16.48,
20,0.00,0.60,1.50,2.40,3.30,4.20,5.10,6.00,6.90,7.80,8.70,9.60,10.50,11.40,12.30,13.20,14.10,15.00,15.90,16.80
