i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,4.08,,,,,,,,,,,,,,,,,,,
2,3.87,4.74,,,,,,,,,,,,,,,,,,
3,3.65,4.52,5.48,,,,,,,,,,,,,,,,,
4,3.44,4.30,5.26,6.21,,,,,,,,,,,,,,,,
5,3.22,4.09,5.04,5.99,6.93,,,,,,,,,,,,,,,
6,3.00,3.87,4.83,5.77,6.71,7.65,,,,,,,,,,,,,,
7,2.79,3.66,4.61,5.56,6.50,7.43,8.37,,,,,,,,,,,,,
8,2.57,3.44,4.40,5.34,6.28,7.22,8.15,9.08,,,,,,,,,,,,
9,2.36,3.22,4.18,5.13,6.07,7.00,7.94,8.87,9.79,,,,,,,,,,,
10,2.14,3.01,3.96,4.91,5.85,6.79,7.72,8.65,9.58,10.51,,,,,,,,,,
11,1.92,2.79,3.75,4.69,5.63,6.57,7.50,8.43,9.36,10.29,11.22,,,,,,,,,
12,1.71,2.58,3.53,4.48,5.42,6.35,7.29,8.22,9.15,10.07,11.00,11.92,,,,,,,,
13,1.49,2.36,3.32,4.26,5.20,6.14,7.07,8.00,8.93,9.86,10.78,11.71,12.63,,,,,,,
14,1.28,2.14,3.10,4.05,4.99,5.92,6.86,7.79,8.72,9.64,10.57,11.49,12.42,13.34,,,,,,
15,1.06,1.93,2.88,3.83,4.77,5.71,6.64,7.57,8.50,9.43,10.35,11.28,12.20,13.12,14.04,,,,,
16,0.85,1.71,2.67,3.61,4.55,5.49,6.42,7.35,8.28,9.21,10.14,11.06,11.98,12.91,13.83,14.75,,,,
17,0.63,1.50,2.45,3.40,4.34,5.28,6.21,7.14,8.07,8.99,9.92,10.85,11.77,12.69,13.61,14.53,15.45,,,
18,0.41,1.28,2.24,3.18,4.12,5.06,5.99,6.92,7.85,8.78,9.70,10.63,11.55,12.48,13.40,14.32,15.24,16.16,,
19,0.20,1.06,2.02,2.96,3.90,4.84,5.77,6.70,7.63,8.56,9.48,10.41,11.33,12.25,13.18,14.10,15.02,15.94,16.85,
20,0.00,0.79,1.69,2.59,3.49,4.39,5.29,6.19,7.09,7.99,8.89,9.79,10.69,11.59,12.49,13.39,14.29,15.19,16.09,16.99
