i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,2.28,,,,,,,,,,,,,,,,,,
2,2.28,3.83,,,,,,,,,,,,,,,,,
3,2.28,3.83,5.24,,,,,,,,,,,,,,,,
4,2.28,3.83,5.24,6.58,,,,,,,,,,,,,,,
5,2.28,3.83,5.24,6.58,7.88,,,,,,,,,,,,,,
6,2.28,3.83,5.24,6.58,7.88,9.14,,,,,,,,,,,,,
7,2.28,3.83,5.24,6.58,7.88,9.14,10.39,,,,,,,,,,,,
8,2.28,3.83,5.24,6.58,7.88,9.14,10.39,11.61,,,,,,,,,,,
9,2.28,3.83,5.24,6.58,7.88,9.14,10.39,11.61,12.82,,,,,,,,,,
10,2.28,3.83,5.24,6.58,7.88,9.14,10.39,11.61,12.82,14.02,,,,,,,,,
11,2.28,3.83,5.24,6.58,7.88,9.14,10.39,11.61,12.82,14.02,15.21,,,,,,,,
12,2.28,3.83,5.24,6.58,7.88,9.14,10.39,11.61,12.82,14.02,15.21,16.40,,,,,,,
13,2.28,3.83,5.24,6.58,7.88,9.14,10.39,11.61,12.82,14.02,15.21,16.40,17.57,,,,,,
14,2.28,3.83,5.24,6.58,7.88,9.14,10.39,11.61,12.82,14.02,15.21,16.40,17.57,18.74,,,,,
15,2.28,3.83,5.24,6.58,7.88,9.14,10.39,11.61,12.82,14.02,15.21,16.40,17.57,18.74,19.90,,,,
16,2.28,3.83,5.24,6.58,7.88,9.14,10.39,11.61,12.82,14.02,15.21,16.40,17.57,18.74,19.90,21.05,,,
17,2.28,3.83,5.24,6.58,7.88,9.14,10.39,11.61,12.82,14.02,15.21,16.40,17.57,18.74,19.90,21.05,22.20,,
18,2.28,3.83,5.24,6.58,7.88,9.14,10.39,11.61,12.82,14.02,15.21,16.39,17.57,18.73,19.90,21.05,22.20,23.35,
19,2.21,3.76,5.16,6.49,7.78,9.04,10.28,11.50,12.71,13.90,15.09,16.27,17.44,18.60,19.76,20.91,22.06,23.20,24.34
