i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,2.80,,,,,,,,,,,,,,,,,,
2,2.80,4.44,,,,,,,,,,,,,,,,,
3,2.80,4.44,5.92,,,,,,,,,,,,,,,,
4,2.80,4.44,5.92,7.32,,,,,,,,,,,,,,,
5,2.80,4.44,5.92,7.32,8.68,,,,,,,,,,,,,,
6,2.80,4.44,5.92,7.32,8.68,10.00,,,,,,,,,,,,,
7,2.80,4.44,5.92,7.32,8.68,10.00,11.29,,,,,,,,,,,,
8,2.80,4.44,5.92,7.32,8.68,10.00,11.29,12.56,,,,,,,,,,,
9,2.80,4.44,5.92,7.32,8.68,10.00,11.29,12.56,13.81,,,,,,,,,,
10,2.80,4.44,5.92,7.32,8.68,10.00,11.29,12.56,13.81,15.05,,,,,,,,,
11,2.80,4.44,5.92,7.32,8.68,10.00,11.29,12.56,13.81,15.05,16.27,,,,,,,,
12,2.80,4.44,5.92,7.32,8.68,10.00,11.29,12.56,13.81,15.05,16.27,17.49,,,,,,,
13,2.80,4.44,5.92,7.32,8.68,10.00,11.29,12.56,13.81,15.05,16.27,17.49,18.70,,,,,,
14,2.80,4.44,5.92,7.32,8.68,10.00,11.29,12.56,13.81,15.05,16.27,17.49,18.70,19.90,,,,,
15,2.80,4.44,5.92,7.32,8.68,10.00,11.29,12.56,13.81,15.05,16.27,17.49,18.70,19.90,21.09,,,,
16,2.80,4.44,5.92,7.32,8.68,10.00,11.29,12.56,13.81,15.05,16.27,17.49,18.70,19.90,21.09,22.27,,,
17,2.80,4.44,5.92,7.32,8.68,10.00,11.29,12.56,13.81,15.05,16.27,17.49,18.70,19.90,21.09,22.27,23.45,,
18,2.81,4.44,5.92,7.33,8.68,10.00,11.29,12.56,13.81,15.05,16.28,17.49,18.70,19.90,21.09,22.27,23.45,24.63,
19,2.74,4.35,5.81,7.20,8.54,9.85,11.13,12.40,13.64,14.88,16.10,17.31,18.51,19.71,20.89,22.08,23.25,24.42,25.59
