i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,6.05,,,,,,,,,,,,,,,,,,,
2,5.73,6.82,,,,,,,,,,,,,,,,,,
3,5.41,6.50,7.48,,,,,,,,,,,,,,,,,
4,5.09,6.18,7.17,8.13,,,,,,,,,,,,,,,,
5,4.77,5.87,6.85,7.82,8.77,,,,,,,,,,,,,,,
6,4.46,5.55,6.53,7.50,8.45,9.41,,,,,,,,,,,,,,
7,4.14,5.23,6.21,7.18,8.14,9.09,10.04,,,,,,,,,,,,,
8,3.82,4.91,5.89,6.86,7.82,8.77,9.72,10.66,,,,,,,,,,,,
9,3.50,4.59,5.58,6.54,7.50,8.45,9.40,10.34,11.28,,,,,,,,,,,
10,3.19,4.28,5.26,6.23,7.18,8.13,9.08,10.03,10.97,11.90,,,,,,,,,,
11,2.87,3.96,4.94,5.91,6.87,7.82,8.76,9.71,10.65,11.59,12.52,,,,,,,,,
12,2.55,3.64,4.62,5.59,6.55,7.50,8.45,9.39,10.33,11.27,12.20,13.14,,,,,,,,
13,2.23,3.32,4.30,5.27,6.23,7.18,8.13,9.07,10.01,10.95,11.89,12.82,13.75,,,,,,,
14,1.91,3.01,3.99,4.95,5.91,6.86,7.81,8.75,9.69,10.63,11.57,12.50,13.44,14.37,,,,,,
15,1.60,2.69,3.67,4.64,5.59,6.55,7.49,8.44,9.38,10.31,11.25,12.18,13.12,14.05,14.98,,,,,
16,1.28,2.37,3.35,4.32,5.28,6.23,7.17,8.12,9.06,10.00,10.93,11.87,12.80,13.73,14.66,15.59,,,,
17,0.96,2.05,3.03,4.00,4.96,5.91,6.86,7.80,8.74,9.68,10.61,11.55,12.48,13.41,14.34,15.27,16.20,,,
18,0.64,1.73,2.72,3.68,4.64,5.59,6.54,7.48,8.42,9.36,10.30,11.23,12.16,13.09,14.03,14.95,15.88,16.81,,
19,0.33,1.42,2.40,3.37,4.32,5.27,6.22,7.16,8.10,9.04,9.97,10.91,11.84,12.77,13.70,14.63,15.56,16.49,17.41,
20,0.00,0.98,1.88,2.78,3.68,4.58,5.48,6.38,7.28,8.18,9.08,9.98,10.88,11.78,12.68,13.58,14.48,15.38,16.28,17.18
