i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,1.43,,,,,,,,,,,,,,,,,,
2,1.43,2.69,,,,,,,,,,,,,,,,,
3,1.43,2.69,3.88,,,,,,,,,,,,,,,,
4,1.43,2.69,3.88,5.04,,,,,,,,,,,,,,,
5,1.43,2.69,3.88,5.04,6.18,,,,,,,,,,,,,,
6,1.43,2.69,3.88,5.04,6.18,7.31,,,,,,,,,,,,,
7,1.43,2.69,3.88,5.04,6.18,7.31,8.43,,,,,,,,,,,,
8,1.43,2.69,3.88,5.04,6.18,7.31,8.43,9.54,,,,,,,,,,,
9,1.43,2.69,3.88,5.04,6.18,7.31,8.43,9.54,10.64,,,,,,,,,,
10,1.43,2.69,3.88,5.04,6.18,7.31,8.43,9.54,10.64,11.75,,,,,,,,,
11,1.43,2.69,3.88,5.04,6.18,7.31,8.43,9.54,10.64,11.74,13.04,,,,,,,,
12,1.43,2.69,3.88,5.04,6.18,7.31,8.43,9.54,10.64,11.74,13.04,14.21,,,,,,,
13,1.43,2.69,3.88,5.04,6.18,7.31,8.43,9.54,10.64,11.74,13.04,14.21,17.19,,,,,,
14,1.43,2.69,3.88,5.04,6.18,7.31,8.43,9.54,10.64,11.74,13.04,14.21,17.19,19.20,,,,,
15,1.43,2.69,3.88,5.04,6.18,7.31,8.43,9.54,10.64,11.74,13.04,14.21,17.19,19.20,20.10,,,,
16,1.43,2.69,3.88,5.04,6.18,7.31,8.43,9.54,10.64,11.74,13.04,14.21,17.19,19.20,20.10,21.20,,,
17,1.43,2.69,3.88,5.04,6.18,7.31,8.43,9.54,10.64,11.74,12.93,14.21,17.19,19.20,20.10,21.20,22.29,,
18,1.43,2.69,3.88,5.04,6.18,7.31,8.43,9.54,10.64,11.74,12.84,14.21,17.19,19.20,20.10,21.20,22.29,23.70,
19,1.42,2.66,3.85,5.01,6.15,7.28,8.39,9.50,10.60,11.70,12.81,14.00,17.19,19.01,20.10,21.20,22.29,23.70,24.70
