i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,5.79,,,,,,,,,,,,,,,,,,,
2,5.49,6.79,,,,,,,,,,,,,,,,,,
3,5.19,6.49,7.46,,,,,,,,,,,,,,,,,
4,4.88,6.19,7.16,8.12,,,,,,,,,,,,,,,,
5,4.58,5.88,6.85,7.81,8.77,,,,,,,,,,,,,,,
6,4.28,5.58,6.55,7.51,8.46,9.41,,,,,,,,,,,,,,
7,3.98,5.28,6.25,7.21,8.16,9.11,10.05,,,,,,,,,,,,,
8,3.67,4.98,5.95,6.91,7.86,8.80,9.75,10.69,,,,,,,,,,,,
9,3.37,4.68,5.65,6.60,7.56,8.50,9.45,10.39,11.32,,,,,,,,,,,
10,3.07,4.37,5.34,6.30,7.25,8.20,9.14,10.08,11.02,11.96,,,,,,,,,,
11,2.77,4.07,5.04,6.00,6.95,7.90,8.84,9.78,10.72,11.65,12.59,,,,,,,,,
12,2.47,3.77,4.74,5.70,6.65,7.60,8.54,9.48,10.42,11.35,12.28,13.22,,,,,,,,
13,2.16,3.47,4.44,5.40,6.35,7.29,8.24,9.18,10.11,11.05,11.98,12.91,13.84,,,,,,,
14,1.86,3.16,4.13,5.09,6.04,6.99,7.93,8.87,9.81,10.75,11.68,12.61,13.54,14.47,,,,,,
15,1.56,2.86,3.83,4.79,5.74,6.69,7.63,8.57,9.51,10.44,11.38,12.31,13.24,14.17,15.10,,,,,
16,1.26,2.56,3.53,4.49,5.44,6.39,7.33,8.27,9.21,10.14,11.07,12.01,12.94,13.87,14.80,15.72,,,,
17,0.95,2.26,3.23,4.19,5.14,6.08,7.03,7.97,8.90,9.84,10.77,11.70,12.64,13.56,14.49,15.42,16.35,,,
18,0.65,1.95,2.92,3.88,4.84,5.78,6.72,7.66,8.60,9.54,10.47,11.40,12.33,13.26,14.19,15.12,16.04,16.97,,
19,0.37,1.66,2.63,3.58,4.53,5.48,6.42,7.36,8.30,9.23,10.16,11.10,12.03,12.95,13.88,14.81,15.74,16.66,17.59,
20,0.00,1.21,2.11,3.01,3.91,4.81,5.71,6.61,7.51,8.41,9.31,10.21,11.11,12.01,12.91,13.81,14.71,15.61,16.51,17.41
