i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,5.98,,,,,,,,,,,,,,,,,,,
2,5.67,7.18,,,,,,,,,,,,,,,,,,
3,5.36,6.87,7.84,,,,,,,,,,,,,,,,,
4,5.04,6.56,7.53,8.49,,,,,,,,,,,,,,,,
5,4.73,6.25,7.22,8.18,9.13,,,,,,,,,,,,,,,
6,4.42,5.94,6.91,7.87,8.82,9.76,,,,,,,,,,,,,,
7,4.11,5.63,6.60,7.56,8.51,9.45,10.40,,,,,,,,,,,,,
8,3.80,5.32,6.29,7.25,8.20,9.14,10.09,11.03,,,,,,,,,,,,
9,3.49,5.01,5.98,6.94,7.89,8.83,9.78,10.72,11.65,,,,,,,,,,,
10,3.18,4.70,5.67,6.63,7.58,8.52,9.47,10.41,11.34,12.28,,,,,,,,,,
11,2.87,4.39,5.36,6.31,7.27,8.21,9.16,10.10,11.03,11.97,12.90,,,,,,,,,
12,2.56,4.08,5.05,6.00,6.96,7.90,8.85,9.79,10.72,11.66,12.59,13.52,,,,,,,,
13,2.25,3.77,4.74,5.69,6.65,7.59,8.53,9.47,10.41,11.35,12.28,13.21,14.14,,,,,,,
14,1.94,3.46,4.43,5.38,6.33,7.28,8.22,9.16,10.10,11.04,11.97,12.90,13.83,14.76,,,,,,
15,1.63,3.15,4.11,5.07,6.02,6.97,7.91,8.85,9.79,10.73,11.66,12.59,13.52,14.45,15.38,,,,,
16,1.32,2.84,3.80,4.76,5.71,6.66,7.60,8.54,9.48,10.42,11.35,12.28,13.21,14.14,15.07,16.00,,,,
17,1.01,2.53,3.49,4.45,5.40,6.35,7.29,8.23,9.17,10.11,11.04,11.97,12.90,13.83,14.76,15.69,16.62,,,
18,0.70,2.21,3.18,4.14,5.09,6.04,6.98,7.92,8.86,9.80,10.73,11.66,12.59,13.52,14.45,15.38,16.31,17.23,,
19,0.41,1.91,2.88,3.83,4.78,5.73,6.67,7.61,8.55,9.48,10.42,11.35,12.28,13.21,14.14,15.06,15.99,16.92,17.84,
20,0.00,1.43,2.33,3.23,4.13,5.03,5.93,6.83,7.73,8.63,9.53,10.43,11.33,12.23,13.13,14.03,14.93,15.83,16.73,17.63
