i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,3.18,,,,,,,,,,,,,,,,,,
2,3.18,4.97,,,,,,,,,,,,,,,,,
3,3.18,4.97,6.63,,,,,,,,,,,,,,,,
4,3.18,4.97,6.63,8.18,,,,,,,,,,,,,,,
5,3.18,4.97,6.63,8.18,9.67,,,,,,,,,,,,,,
6,3.18,4.97,6.63,8.18,9.67,11.10,,,,,,,,,,,,,
7,3.18,4.97,6.63,8.18,9.67,11.10,12.47,,,,,,,,,,,,
8,3.18,4.97,6.63,8.18,9.67,11.10,12.47,13.84,,,,,,,,,,,
9,3.18,4.97,6.63,8.18,9.67,11.10,12.47,13.84,15.16,,,,,,,,,,
10,3.18,4.97,6.63,8.18,9.67,11.10,12.47,13.84,15.16,16.48,,,,,,,,,
11,3.18,4.97,6.63,8.18,9.67,11.10,12.47,13.84,15.16,16.48,17.77,,,,,,,,
12,3.18,4.97,6.63,8.18,9.67,11.10,12.47,13.84,15.16,16.48,17.77,19.05,,,,,,,
13,3.18,4.97,6.63,8.18,9.67,11.10,12.47,13.84,15.16,16.48,17.77,19.05,20.32,,,,,,
14,3.18,4.97,6.63,8.18,9.67,11.10,12.47,13.84,15.16,16.48,17.77,19.05,20.32,21.58,,,,,
15,3.18,4.97,6.63,8.18,9.67,11.10,12.47,13.84,15.16,16.48,17.77,19.05,20.32,21.58,22.83,,,,
16,3.18,4.97,6.63,8.18,9.67,11.10,12.47,13.84,15.16,16.48,17.77,19.05,20.32,21.58,22.83,24.07,,,
17,3.18,4.97,6.63,8.18,9.67,11.10,12.47,13.84,15.16,16.48,17.77,19.05,20.32,21.58,22.83,24.07,25.30,,
18,3.19,4.97,6.64,8.19,9.67,11.10,12.48,13.84,15.17,16.48,17.78,19.06,20.33,21.58,22.83,24.07,25.30,26.53,
19,2.96,4.82,6.47,8.00,9.46,10.87,12.24,13.59,14.91,16.21,17.49,18.77,20.03,21.28,22.52,23.75,24.98,26.20,27.41
