i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,6.55,,,,,,,,,,,,,,,,,,,
2,6.21,7.42,,,,,,,,,,,,,,,,,,
3,5.87,7.08,8.07,,,,,,,,,,,,,,,,,
4,5.52,6.74,7.72,8.69,,,,,,,,,,,,,,,,
5,5.18,6.39,7.38,8.35,9.31,,,,,,,,,,,,,,,
6,4.84,6.05,7.04,8.01,8.97,9.92,,,,,,,,,,,,,,
7,4.50,5.71,6.69,7.67,8.63,9.58,10.53,,,,,,,,,,,,,
8,4.15,5.37,6.35,7.32,8.28,9.24,10.19,11.13,,,,,,,,,,,,
9,3.81,5.02,6.01,6.98,7.94,8.90,9.85,10.79,11.73,,,,,,,,,,,
10,3.47,4.68,5.67,6.64,7.60,8.55,9.50,10.45,11.39,12.33,,,,,,,,,,
11,3.12,4.34,5.32,6.29,7.26,8.21,9.16,10.11,11.05,11.99,12.93,,,,,,,,,
12,2.78,3.99,4.98,5.95,6.91,7.87,8.82,9.76,10.71,11.65,12.59,13.52,,,,,,,,
13,2.44,3.65,4.64,5.61,6.57,7.52,8.47,9.42,10.36,11.30,12.24,13.18,14.11,,,,,,,
14,2.10,3.31,4.29,5.27,6.23,7.18,8.13,9.08,10.02,10.96,11.90,12.84,13.77,14.71,,,,,,
15,1.75,2.97,3.95,4.92,5.88,6.84,7.79,8.73,9.68,10.62,11.56,12.49,13.43,14.36,15.29,,,,,
16,1.41,2.62,3.61,4.58,5.54,6.50,7.45,8.39,9.33,10.28,11.21,12.15,13.09,14.02,14.95,15.88,,,,
17,1.07,2.28,3.27,4.24,5.20,6.15,7.10,8.05,8.99,9.93,10.87,11.81,12.74,13.68,14.61,15.54,16.47,,,
18,0.72,1.94,2.92,3.89,4.85,5.81,6.76,7.71,8.65,9.59,10.53,11.46,12.40,13.33,14.27,15.20,16.13,17.06,,
19,0.39,1.60,2.59,3.55,4.51,5.47,6.42,7.36,8.30,9.24,10.18,11.12,12.05,12.98,13.92,14.85,15.78,16.71,17.63,
20,0.00,1.10,2.00,2.90,3.80,4.70,5.60,6.50,7.40,8.30,9.20,10.10,11.00,11.90,12.80,13.70,14.60,15.50,16.40,17.30
