i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,5.40,,,,,,,,,,,,,,,,,,,
2,5.11,6.30,,,,,,,,,,,,,,,,,,
3,4.83,6.02,6.99,,,,,,,,,,,,,,,,,
4,4.55,5.74,6.70,7.66,,,,,,,,,,,,,,,,
5,4.27,5.45,6.42,7.38,8.33,,,,,,,,,,,,,,,
6,3.98,5.17,6.14,7.10,8.04,8.99,,,,,,,,,,,,,,
7,3.70,4.89,5.86,6.81,7.76,8.71,9.65,,,,,,,,,,,,,
8,3.42,4.61,5.57,6.53,7.48,8.42,9.36,10.30,,,,,,,,,,,,
9,3.13,4.32,5.29,6.25,7.20,8.14,9.08,10.02,10.95,,,,,,,,,,,
10,2.85,4.04,5.01,5.96,6.91,7.86,8.80,9.74,10.67,11.60,,,,,,,,,,
11,2.57,3.76,4.73,5.68,6.63,7.58,8.52,9.45,10.39,11.32,12.25,,,,,,,,,
12,2.29,3.48,4.44,5.40,6.35,7.29,8.23,9.17,10.11,11.04,11.97,12.90,,,,,,,,
13,2.00,3.19,4.16,5.12,6.07,7.01,7.95,8.89,9.82,10.76,11.69,12.62,13.55,,,,,,,
14,1.72,2.91,3.88,4.83,5.78,6.73,7.67,8.61,9.54,10.47,11.41,12.34,13.27,14.19,,,,,,
15,1.44,2.63,3.60,4.55,5.50,6.44,7.39,8.32,9.26,10.19,11.12,12.05,12.98,13.91,14.84,,,,,
16,1.16,2.35,3.31,4.27,5.22,6.16,7.10,8.04,8.98,9.91,10.84,11.77,12.70,13.63,14.55,15.48,,,,
17,0.87,2.06,3.03,3.99,4.94,5.88,6.82,7.76,8.69,9.63,10.56,11.49,12.42,13.35,14.27,15.20,16.12,,,
18,0.59,1.78,2.75,3.70,4.65,5.60,6.54,7.47,8.41,9.34,10.28,11.21,12.13,13.06,13.99,14.92,15.84,16.77,,
19,0.32,1.50,2.47,3.42,4.37,5.31,6.25,7.19,8.12,9.06,9.99,10.92,11.85,12.77,13.70,14.63,15.55,16.48,17.40,
20,0.00,1.10,2.00,2.90,3.80,4.70,5.60,6.50,7.40,8.30,9.20,10.10,11.00,11.90,12.80,13.70,14.60,15.50,16.40,17.30
