i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,3.90,,,,,,,,,,,,,,,,,,,
2,3.70,4.56,,,,,,,,,,,,,,,,,,
3,3.49,4.35,5.31,,,,,,,,,,,,,,,,,
4,3.29,4.15,5.10,6.04,,,,,,,,,,,,,,,,
5,3.08,3.94,4.89,5.84,6.78,,,,,,,,,,,,,,,
6,2.87,3.73,4.69,5.63,6.57,7.50,,,,,,,,,,,,,,
7,2.67,3.53,4.48,5.42,6.36,7.30,8.23,,,,,,,,,,,,,
8,2.46,3.32,4.27,5.22,6.16,7.09,8.02,8.95,,,,,,,,,,,,
9,2.25,3.11,4.07,5.01,5.95,6.89,7.82,8.75,9.67,,,,,,,,,,,
10,2.05,2.91,3.86,4.81,5.74,6.68,7.61,8.54,9.47,10.39,,,,,,,,,,
11,1.84,2.70,3.65,4.60,5.54,6.47,7.40,8.33,9.26,10.19,11.11,,,,,,,,,
12,1.63,2.50,3.45,4.39,5.33,6.27,7.20,8.13,9.06,9.98,10.91,11.83,,,,,,,,
13,1.43,2.29,3.24,4.19,5.13,6.06,6.99,7.92,8.85,9.78,10.70,11.62,12.55,,,,,,,
14,1.22,2.08,3.04,3.98,4.92,5.85,6.79,7.71,8.64,9.57,10.49,11.42,12.34,13.26,,,,,,
15,1.02,1.88,2.83,3.77,4.71,5.65,6.58,7.51,8.44,9.36,10.29,11.21,12.13,13.06,13.98,,,,,
16,0.81,1.67,2.62,3.57,4.51,5.44,6.37,7.30,8.23,9.16,10.08,11.00,11.93,12.85,13.77,14.69,,,,
17,0.60,1.46,2.42,3.36,4.30,5.23,6.17,7.10,8.02,8.95,9.87,10.80,11.72,12.64,13.56,14.48,15.40,,,
18,0.40,1.26,2.21,3.15,4.09,5.03,5.96,6.89,7.82,8.74,9.67,10.59,11.51,12.44,13.36,14.28,15.20,16.12,,
19,0.19,1.05,2.00,2.95,3.88,4.82,5.75,6.68,7.61,8.53,9.46,10.38,11.30,12.22,13.15,14.07,14.98,15.90,16.82,
20,0.00,0.79,1.69,2.59,3.49,4.39,5.29,6.19,7.09,7.99,8.89,9.79,10.69,11.59,12.49,13.39,14.29,15.19,16.09,16.99
