i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,3.57,,,,,,,,,,,,,,,,,,
2,3.57,5.23,,,,,,,,,,,,,,,,,
3,3.57,5.23,6.73,,,,,,,,,,,,,,,,
4,3.57,5.23,6.73,8.16,,,,,,,,,,,,,,,
5,3.57,5.23,6.73,8.16,9.53,,,,,,,,,,,,,,
6,3.57,5.23,6.73,8.16,9.53,10.87,,,,,,,,,,,,,
7,3.57,5.23,6.73,8.16,9.53,10.87,12.18,,,,,,,,,,,,
8,3.57,5.23,6.73,8.16,9.53,10.87,12.18,13.47,,,,,,,,,,,
9,3.57,5.23,6.73,8.16,9.53,10.87,12.18,13.47,14.75,,,,,,,,,,
10,3.57,5.23,6.73,8.16,9.53,10.87,12.18,13.47,14.75,16.00,,,,,,,,,
11,3.57,5.23,6.73,8.16,9.53,10.87,12.18,13.47,14.75,16.00,17.25,,,,,,,,
12,3.57,5.23,6.73,8.16,9.53,10.87,12.18,13.47,14.75,16.00,17.25,18.48,,,,,,,
13,3.57,5.23,6.73,8.16,9.53,10.87,12.18,13.47,14.75,16.00,17.25,18.48,19.70,,,,,,
14,3.57,5.23,6.73,8.16,9.53,10.87,12.18,13.47,14.75,16.00,17.25,18.48,19.70,20.92,,,,,
15,3.57,5.23,6.73,8.16,9.53,10.87,12.18,13.47,14.75,16.00,17.25,18.48,19.70,20.92,22.13,,,,
16,3.57,5.23,6.73,8.16,9.53,10.87,12.18,13.47,14.75,16.00,17.25,18.48,19.70,20.92,22.13,23.33,,,
17,3.57,5.23,6.73,8.16,9.53,10.87,12.18,13.47,14.74,16.00,17.25,18.48,19.70,20.92,22.13,23.33,24.52,,
18,3.58,5.23,6.74,8.17,9.54,10.88,12.19,13.48,14.75,16.01,17.25,18.48,19.71,20.92,22.13,23.33,24.53,25.72,
19,3.58,5.14,6.61,8.01,9.37,10.70,12.00,13.28,14.55,15.80,17.04,18.26,19.48,20.69,21.90,23.09,24.28,25.47,26.65
