i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,6.26,,,,,,,,,,,,,,,,,,,
2,5.94,7.40,,,,,,,,,,,,,,,,,,
3,5.61,7.07,8.05,,,,,,,,,,,,,,,,,
4,5.29,6.75,7.72,8.68,,,,,,,,,,,,,,,,
5,4.96,6.42,7.40,8.36,9.31,,,,,,,,,,,,,,,
6,4.63,6.10,7.07,8.03,8.99,9.94,,,,,,,,,,,,,,
7,4.31,5.77,6.75,7.71,8.66,9.61,10.56,,,,,,,,,,,,,
8,3.98,5.45,6.42,7.38,8.34,9.29,10.23,11.17,,,,,,,,,,,,
9,3.66,5.12,6.10,7.06,8.01,8.96,9.91,10.85,11.79,,,,,,,,,,,
10,3.33,4.80,5.77,6.73,7.69,8.64,9.58,10.52,11.46,12.40,,,,,,,,,,
11,3.01,4.47,5.44,6.41,7.36,8.31,9.26,10.20,11.14,12.08,13.01,,,,,,,,,
12,2.68,4.15,5.12,6.08,7.04,7.99,8.93,9.87,10.81,11.75,12.69,13.62,,,,,,,,
13,2.36,3.82,4.79,5.76,6.71,7.66,8.61,9.55,10.49,11.43,12.36,13.30,14.23,,,,,,,
14,2.03,3.50,4.47,5.43,6.39,7.34,8.28,9.22,10.16,11.10,12.04,12.97,13.90,14.83,,,,,,
15,1.71,3.17,4.14,5.11,6.06,7.01,7.96,8.90,9.84,10.78,11.71,12.64,13.58,14.51,15.44,,,,,
16,1.38,2.85,3.82,4.78,5.74,6.69,7.63,8.57,9.51,10.45,11.39,12.32,13.25,14.18,15.11,16.04,,,,
17,1.06,2.52,3.49,4.46,5.41,6.36,7.31,8.25,9.19,10.12,11.06,11.99,12.93,13.86,14.79,15.72,16.65,,,
18,0.73,2.20,3.17,4.13,5.09,6.03,6.98,7.92,8.86,9.80,10.74,11.67,12.60,13.53,14.46,15.39,16.32,17.25,,
19,0.43,1.88,2.85,3.81,4.76,5.71,6.65,7.59,8.53,9.47,10.41,11.34,12.27,13.20,14.13,15.06,15.99,16.92,17.84,
20,0.00,1.37,2.27,3.17,4.07,4.97,5.87,6.77,7.67,8.57,9.47,10.37,11.27,12.17,13.07,13.97,14.87,15.77,16.67,17.57
