i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,5.96,,,,,,,,,,,,,,,,,,,
2,5.64,6.70,,,,,,,,,,,,,,,,,,
3,5.33,6.38,7.36,,,,,,,,,,,,,,,,,
4,5.02,6.07,7.05,8.02,,,,,,,,,,,,,,,,
5,4.70,5.75,6.74,7.70,8.66,,,,,,,,,,,,,,,
6,4.39,5.44,6.42,7.39,8.35,9.30,,,,,,,,,,,,,,
7,4.07,5.13,6.11,7.08,8.03,8.99,9.93,,,,,,,,,,,,,
8,3.76,4.81,5.80,6.76,7.72,8.67,9.62,10.56,,,,,,,,,,,,
9,3.45,4.50,5.48,6.45,7.41,8.36,9.30,10.25,11.19,,,,,,,,,,,
10,3.13,4.19,5.17,6.14,7.09,8.04,8.99,9.93,10.87,11.81,,,,,,,,,,
11,2.82,3.87,4.85,5.82,6.78,7.73,8.68,9.62,10.56,11.50,12.43,,,,,,,,,
12,2.51,3.56,4.54,5.51,6.47,7.42,8.36,9.31,10.25,11.18,12.12,13.05,,,,,,,,
13,2.19,3.25,4.23,5.19,6.15,7.10,8.05,8.99,9.93,10.87,11.81,12.74,13.67,,,,,,,
14,1.88,2.93,3.91,4.88,5.84,6.79,7.74,8.68,9.62,10.56,11.49,12.43,13.36,14.29,,,,,,
15,1.57,2.62,3.60,4.57,5.52,6.48,7.42,8.37,9.31,10.24,11.18,12.11,13.05,13.98,14.91,,,,,
16,1.25,2.30,3.29,4.25,5.21,6.16,7.11,8.05,8.99,9.93,10.87,11.80,12.73,13.66,14.59,15.52,,,,
17,0.94,1.99,2.97,3.94,4.90,5.85,6.80,7.74,8.68,9.62,10.55,11.49,12.42,13.35,14.28,15.21,16.14,,,
18,0.62,1.68,2.66,3.62,4.58,5.53,6.48,7.42,8.36,9.30,10.24,11.17,12.10,13.03,13.96,14.89,15.82,16.75,,
19,0.31,1.37,2.35,3.31,4.27,5.22,6.17,7.11,8.05,8.98,9.92,10.85,11.78,12.72,13.64,14.57,15.50,16.43,17.35,
20,0.00,0.95,1.85,2.75,3.65,4.55,5.45,6.35,7.25,8.15,9.05,9.95,10.85,11.75,12.65,13.55,14.45,15.35,16.25,17.15
