i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,2.25,,,,,,,,,,,,,,,,,,,
2,2.13,2.63,,,,,,,,,,,,,,,,,,
3,2.01,2.51,3.44,,,,,,,,,,,,,,,,,
4,1.89,2.39,3.32,4.25,,,,,,,,,,,,,,,,
5,1.77,2.27,3.20,4.13,5.05,,,,,,,,,,,,,,,
6,1.66,2.15,3.08,4.01,4.93,5.86,,,,,,,,,,,,,,
7,1.54,2.03,2.96,3.89,4.82,5.74,6.66,,,,,,,,,,,,,
8,1.42,1.91,2.84,3.77,4.70,5.62,6.54,7.46,,,,,,,,,,,,
9,1.30,1.79,2.72,3.65,4.58,5.50,6.42,7.34,8.25,,,,,,,,,,,
10,1.18,1.67,2.60,3.53,4.46,5.38,6.30,7.22,8.13,9.05,,,,,,,,,,
11,1.06,1.55,2.48,3.41,4.34,5.26,6.18,7.10,8.01,8.93,9.85,,,,,,,,,
12,0.94,1.43,2.36,3.29,4.22,5.14,6.06,6.98,7.89,8.81,9.73,10.64,,,,,,,,
13,0.82,1.31,2.25,3.17,4.10,5.02,5.94,6.86,7.77,8.69,9.61,10.52,11.44,,,,,,,
14,0.70,1.19,2.13,3.05,3.98,4.90,5.82,6.74,7.66,8.57,9.49,10.40,11.32,12.23,,,,,,
15,0.58,1.07,2.01,2.93,3.86,4.78,5.70,6.62,7.54,8.45,9.37,10.28,11.20,12.11,13.03,,,,,
16,0.46,0.95,1.89,2.81,3.74,4.66,5.58,6.50,7.42,8.33,9.25,10.16,11.08,11.99,12.90,13.83,,,,
17,0.34,0.83,1.77,2.69,3.62,4.54,5.46,6.38,7.30,8.21,9.13,10.04,10.96,11.87,12.79,13.71,14.78,,,
18,0.22,0.71,1.65,2.57,3.50,4.42,5.34,6.26,7.18,8.09,9.01,9.92,10.84,11.75,12.67,13.59,14.66,15.55,,
19,0.10,0.59,1.53,2.45,3.38,4.30,5.22,6.14,7.06,7.97,8.89,9.80,10.72,11.63,12.54,13.48,14.54,15.45,16.17,
20,0.00,0.45,1.35,2.25,3.15,4.05,4.95,5.85,6.75,7.65,8.55,9.45,10.35,11.25,12.15,13.05,13.95,14.85,15.75,16.65
