i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,2.90,,,,,,,,,,,,,,,,,,
2,2.90,4.55,,,,,,,,,,,,,,,,,
3,2.90,4.55,6.04,,,,,,,,,,,,,,,,
4,2.90,4.55,6.04,7.45,,,,,,,,,,,,,,,
5,2.90,4.55,6.04,7.45,8.80,,,,,,,,,,,,,,
6,2.90,4.55,6.04,7.45,8.80,10.13,,,,,,,,,,,,,
7,2.90,4.55,6.04,7.45,8.80,10.13,11.44,,,,,,,,,,,,
8,2.90,4.55,6.04,7.45,8.80,10.13,11.44,12.71,,,,,,,,,,,
9,2.90,4.55,6.04,7.45,8.80,10.13,11.44,12.71,13.96,,,,,,,,,,
10,2.90,4.55,6.04,7.45,8.80,10.13,11.44,12.71,13.96,15.21,,,,,,,,,
11,2.90,4.55,6.04,7.45,8.80,10.13,11.44,12.71,13.96,15.21,16.43,,,,,,,,
12,2.90,4.55,6.04,7.45,8.80,10.13,11.44,12.71,13.96,15.21,16.43,17.66,,,,,,,
13,2.90,4.55,6.04,7.45,8.80,10.13,11.44,12.71,13.96,15.21,16.43,17.66,18.86,,,,,,
14,2.90,4.55,6.04,7.45,8.80,10.13,11.44,12.71,13.96,15.21,16.43,17.66,18.86,20.07,,,,,
15,2.90,4.55,6.04,7.45,8.80,10.13,11.44,12.71,13.96,15.21,16.43,17.66,18.86,20.07,21.27,,,,
16,2.90,4.55,6.04,7.45,8.80,10.13,11.44,12.71,13.96,15.21,16.43,17.66,18.86,20.07,21.27,22.45,,,
17,2.90,4.55,6.04,7.45,8.80,10.13,11.44,12.71,13.96,15.21,16.43,17.66,18.86,20.07,21.27,22.45,23.64,,
18,2.91,4.55,6.04,7.46,8.81,10.13,11.44,12.71,13.96,15.21,16.45,17.66,18.88,20.07,21.27,22.45,23.64,24.82,
19,2.85,4.45,5.92,7.32,8.66,9.98,11.28,12.54,13.79,15.03,16.25,17.48,18.68,19.88,21.07,22.25,23.43,24.61,25.77
