i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,2.06,,,,,,,,,,,,,,,,,,,
2,1.95,2.88,,,,,,,,,,,,,,,,,,
3,1.84,2.77,3.70,,,,,,,,,,,,,,,,,
4,1.73,2.66,3.59,4.51,,,,,,,,,,,,,,,,
5,1.62,2.55,3.48,4.41,5.33,,,,,,,,,,,,,,,
6,1.52,2.44,3.37,4.30,5.22,6.14,,,,,,,,,,,,,,
7,1.41,2.34,3.27,4.19,5.11,6.03,6.95,,,,,,,,,,,,,
8,1.30,2.23,3.16,4.08,5.00,5.92,6.84,7.76,,,,,,,,,,,,
9,1.19,2.12,3.05,3.97,4.89,5.81,6.73,7.65,8.56,,,,,,,,,,,
10,1.08,2.01,2.94,3.86,4.79,5.71,6.62,7.54,8.46,9.37,,,,,,,,,,
11,0.97,1.90,2.83,3.76,4.68,5.60,6.51,7.43,8.35,9.26,10.18,,,,,,,,,
12,0.86,1.79,2.72,3.65,4.57,5.49,6.41,7.32,8.24,9.15,10.07,10.98,,,,,,,,
13,0.76,1.69,2.61,3.54,4.46,5.38,6.30,7.21,8.13,9.04,9.96,10.87,11.78,,,,,,,
14,0.65,1.58,2.51,3.43,4.35,5.27,6.19,7.11,8.02,8.94,9.85,10.76,11.68,12.59,,,,,,
15,0.54,1.47,2.40,3.32,4.24,5.16,6.08,7.00,7.91,8.83,9.74,10.66,11.57,12.48,13.40,,,,,
16,0.43,1.36,2.29,3.21,4.14,5.06,5.97,6.89,7.80,8.72,9.63,10.55,11.46,12.38,13.30,14.33,,,,
17,0.32,1.25,2.18,3.11,4.03,4.95,5.86,6.78,7.70,8.61,9.53,10.44,11.35,12.27,13.19,14.22,14.86,,,
18,0.21,1.14,2.07,3.00,3.92,4.84,5.76,6.67,7.59,8.50,9.42,10.33,11.24,12.16,13.08,14.12,14.81,7.82,,
19,0.11,1.04,1.96,2.89,3.81,4.73,5.65,6.56,7.48,8.39,9.31,10.22,11.13,12.04,12.97,14.01,14.82,11.26,-19.77,
20,0.00,0.89,1.79,2.69,3.59,4.49,5.39,6.29,7.19,8.09,8.99,9.89,10.79,11.69,12.59,13.49,14.39,15.29,16.19,17.09
