i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,3.25,,,,,,,,,,,,,,,,,,,
2,3.08,4.00,,,,,,,,,,,,,,,,,,
3,2.91,3.83,4.78,,,,,,,,,,,,,,,,,
4,2.74,3.66,4.61,5.54,,,,,,,,,,,,,,,,
5,2.56,3.49,4.43,5.37,6.30,,,,,,,,,,,,,,,
6,2.39,3.32,4.26,5.20,6.13,7.06,,,,,,,,,,,,,,
7,2.22,3.15,4.09,5.03,5.96,6.89,7.82,,,,,,,,,,,,,
8,2.05,2.98,3.92,4.86,5.79,6.72,7.65,8.57,,,,,,,,,,,,
9,1.88,2.81,3.75,4.69,5.62,6.55,7.47,8.40,9.32,,,,,,,,,,,
10,1.71,2.63,3.58,4.51,5.45,6.38,7.30,8.23,9.15,10.07,,,,,,,,,,
11,1.54,2.46,3.41,4.34,5.28,6.21,7.13,8.06,8.98,9.90,10.82,,,,,,,,,
12,1.37,2.29,3.24,4.17,5.10,6.03,6.96,7.89,8.81,9.73,10.65,11.57,,,,,,,,
13,1.19,2.12,3.06,4.00,4.93,5.86,6.79,7.71,8.64,9.56,10.48,11.40,12.32,,,,,,,
14,1.02,1.95,2.89,3.83,4.76,5.69,6.62,7.54,8.47,9.39,10.31,11.23,12.15,13.07,,,,,,
15,0.85,1.78,2.72,3.66,4.59,5.52,6.45,7.37,8.29,9.22,10.14,11.06,11.98,12.90,13.81,,,,,
16,0.68,1.61,2.55,3.49,4.42,5.35,6.28,7.20,8.12,9.05,9.97,10.89,11.81,12.72,13.64,14.56,,,,
17,0.51,1.43,2.38,3.32,4.25,5.18,6.10,7.03,7.95,8.87,9.79,10.71,11.63,12.55,13.47,14.39,15.30,,,
18,0.34,1.26,2.21,3.14,4.08,5.01,5.93,6.86,7.78,8.70,9.62,10.54,11.46,12.38,13.30,14.22,15.13,16.05,,
19,0.17,1.09,2.03,2.97,3.90,4.83,5.76,6.68,7.61,8.53,9.45,10.37,11.29,12.21,13.12,14.04,14.96,15.87,16.79,
20,0.00,0.86,1.76,2.66,3.56,4.46,5.36,6.26,7.16,8.06,8.96,9.86,10.76,11.66,12.56,13.46,14.36,15.26,16.16,17.06
