i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,2.20,,,,,,,,,,,,,,,,,,,
2,2.08,2.48,,,,,,,,,,,,,,,,,,
3,1.96,2.37,3.30,,,,,,,,,,,,,,,,,
4,1.85,2.25,3.18,4.11,,,,,,,,,,,,,,,,
5,1.73,2.13,3.07,3.99,4.92,,,,,,,,,,,,,,,
6,1.61,2.01,2.95,3.88,4.80,5.72,,,,,,,,,,,,,,
7,1.49,1.90,2.83,3.76,4.68,5.61,6.53,,,,,,,,,,,,,
8,1.38,1.78,2.71,3.64,4.57,5.49,6.41,7.33,,,,,,,,,,,,
9,1.26,1.66,2.60,3.52,4.45,5.37,6.29,7.21,8.13,,,,,,,,,,,
10,1.14,1.54,2.48,3.41,4.33,5.25,6.17,7.09,8.01,8.93,,,,,,,,,,
11,1.03,1.43,2.36,3.29,4.21,5.14,6.06,6.97,7.89,8.81,9.72,,,,,,,,,
12,0.91,1.31,2.24,3.17,4.10,5.02,5.94,6.86,7.77,8.69,9.61,10.52,,,,,,,,
13,0.79,1.19,2.13,3.06,3.98,4.90,5.82,6.74,7.66,8.57,9.49,10.40,11.32,,,,,,,
14,0.67,1.08,2.01,2.94,3.86,4.78,5.70,6.62,7.54,8.46,9.37,10.29,11.20,12.11,,,,,,
15,0.56,0.96,1.89,2.82,3.75,4.67,5.59,6.51,7.42,8.34,9.25,10.17,11.08,12.00,12.92,,,,,
16,0.44,0.84,1.78,2.70,3.63,4.55,5.47,6.39,7.31,8.22,9.14,10.05,10.97,11.88,12.80,13.72,,,,
17,0.32,0.72,1.66,2.59,3.51,4.43,5.35,6.27,7.19,8.10,9.02,9.93,10.85,11.76,12.68,13.61,14.70,,,
18,0.20,0.61,1.54,2.47,3.39,4.32,5.24,6.15,7.07,7.99,8.90,9.82,10.73,11.64,12.57,13.49,14.58,15.44,,
19,0.09,0.49,1.42,2.35,3.28,4.20,5.12,6.03,6.95,7.87,8.78,9.70,10.61,11.53,12.44,13.37,14.47,15.34,16.09,
20,0.00,0.35,1.25,2.15,3.05,3.95,4.85,5.75,6.65,7.55,8.45,9.35,10.25,11.15,12.05,12.95,13.85,14.75,15.65,16.55
