i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,3.98,,,,,,,,,,,,,,,,,,
2,3.98,5.67,,,,,,,,,,,,,,,,,
3,3.98,5.67,7.22,,,,,,,,,,,,,,,,
4,3.98,5.67,7.22,8.69,,,,,,,,,,,,,,,
5,3.98,5.67,7.22,8.69,10.10,,,,,,,,,,,,,,
6,3.98,5.67,7.22,8.69,10.10,11.47,,,,,,,,,,,,,
7,3.98,5.67,7.22,8.69,10.10,11.47,12.81,,,,,,,,,,,,
8,3.98,5.67,7.22,8.69,10.10,11.47,12.81,14.12,,,,,,,,,,,
9,3.98,5.67,7.22,8.69,10.10,11.47,12.81,14.12,15.42,,,,,,,,,,
10,3.98,5.67,7.22,8.69,10.10,11.47,12.81,14.12,15.42,16.70,,,,,,,,,
11,3.98,5.67,7.22,8.69,10.10,11.47,12.81,14.12,15.42,16.70,17.97,,,,,,,,
12,3.98,5.67,7.22,8.69,10.10,11.47,12.81,14.12,15.42,16.70,17.97,19.22,,,,,,,
13,3.98,5.67,7.22,8.69,10.10,11.47,12.81,14.12,15.42,16.70,17.97,19.22,20.47,,,,,,
14,3.98,5.67,7.22,8.69,10.10,11.47,12.81,14.12,15.42,16.70,17.97,19.22,20.47,21.70,,,,,
15,3.98,5.67,7.22,8.69,10.10,11.47,12.81,14.12,15.42,16.70,17.97,19.22,20.47,21.70,22.93,,,,
16,3.98,5.67,7.22,8.69,10.10,11.47,12.81,14.12,15.42,16.70,17.97,19.22,20.47,21.70,22.93,24.15,,,
17,3.98,5.67,7.22,8.69,10.10,11.47,12.81,14.12,15.42,16.70,17.97,19.22,20.47,21.70,22.93,24.15,25.36,,
18,3.99,5.68,7.23,8.70,10.11,11.47,12.81,14.13,15.42,16.70,17.97,19.23,20.47,21.71,22.93,24.15,25.37,26.57,
19,3.96,5.57,7.08,8.52,9.91,11.26,12.59,13.89,15.18,16.45,17.71,18.96,20.20,21.43,22.65,23.87,25.08,26.28,27.47
