i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,2.49,,,,,,,,,,,,,,,,,,
2,2.49,4.31,,,,,,,,,,,,,,,,,
3,2.49,4.31,5.89,,,,,,,,,,,,,,,,
4,2.49,4.31,5.89,7.39,,,,,,,,,,,,,,,
5,2.49,4.31,5.89,7.39,8.82,,,,,,,,,,,,,,
6,2.49,4.31,5.89,7.39,8.82,10.20,,,,,,,,,,,,,
7,2.49,4.31,5.89,7.39,8.82,10.20,11.54,,,,,,,,,,,,
8,2.49,4.31,5.89,7.39,8.82,10.20,11.54,12.86,,,,,,,,,,,
9,2.49,4.31,5.89,7.39,8.82,10.20,11.54,12.86,14.16,,,,,,,,,,
10,2.49,4.31,5.89,7.39,8.82,10.20,11.54,12.86,14.16,15.44,,,,,,,,,
11,2.49,4.31,5.89,7.39,8.82,10.20,11.54,12.86,14.16,15.44,16.70,,,,,,,,
12,2.49,4.31,5.89,7.39,8.82,10.20,11.54,12.86,14.16,15.44,16.70,17.95,,,,,,,
13,2.49,4.31,5.89,7.39,8.82,10.20,11.54,12.86,14.16,15.44,16.70,17.95,19.19,,,,,,
14,2.49,4.31,5.89,7.39,8.82,10.20,11.54,12.86,14.16,15.44,16.70,17.95,19.19,20.42,,,,,
15,2.49,4.31,5.89,7.39,8.82,10.20,11.54,12.86,14.16,15.44,16.70,17.95,19.19,20.42,21.64,,,,
16,2.49,4.31,5.89,7.39,8.82,10.20,11.54,12.86,14.16,15.44,16.70,17.95,19.19,20.42,21.64,22.85,,,
17,2.49,4.31,5.89,7.39,8.82,10.20,11.54,12.86,14.16,15.43,16.70,17.95,19.18,20.41,21.63,22.84,24.05,,
18,2.50,4.31,5.89,7.38,8.81,10.19,11.53,12.85,14.15,15.42,16.69,17.94,19.17,20.40,21.62,22.83,24.04,25.24,
19,2.34,4.14,5.74,7.22,8.67,10.01,11.38,12.69,13.98,15.21,16.49,17.71,18.99,20.19,21.40,22.61,23.81,25.01,26.20
