i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,5.81,,,,,,,,,,,,,,,,,,,
2,5.50,6.76,,,,,,,,,,,,,,,,,,
3,5.20,6.46,7.43,,,,,,,,,,,,,,,,,
4,4.90,6.16,7.13,8.09,,,,,,,,,,,,,,,,
5,4.59,5.85,6.83,7.79,8.74,,,,,,,,,,,,,,,
6,4.29,5.55,6.52,7.48,8.43,9.38,,,,,,,,,,,,,,
7,3.99,5.25,6.22,7.18,8.13,9.08,10.02,,,,,,,,,,,,,
8,3.68,4.94,5.91,6.87,7.83,8.77,9.72,10.66,,,,,,,,,,,,
9,3.38,4.64,5.61,6.57,7.52,8.47,9.41,10.35,11.29,,,,,,,,,,,
10,3.08,4.34,5.31,6.27,7.22,8.17,9.11,10.05,10.99,11.92,,,,,,,,,,
11,2.77,4.03,5.00,5.96,6.92,7.86,8.81,9.75,10.68,11.62,12.55,,,,,,,,,
12,2.47,3.73,4.70,5.66,6.61,7.56,8.50,9.44,10.38,11.32,12.25,13.18,,,,,,,,
13,2.16,3.43,4.40,5.36,6.31,7.26,8.20,9.14,10.08,11.01,11.95,12.88,13.81,,,,,,,
14,1.86,3.12,4.09,5.05,6.01,6.95,7.90,8.84,9.77,10.71,11.64,12.58,13.51,14.44,,,,,,
15,1.56,2.82,3.79,4.75,5.70,6.65,7.59,8.53,9.47,10.41,11.34,12.27,13.20,14.13,15.06,,,,,
16,1.25,2.52,3.49,4.45,5.40,6.35,7.29,8.23,9.17,10.10,11.04,11.97,12.90,13.83,14.76,15.69,,,,
17,0.95,2.21,3.18,4.14,5.10,6.04,6.99,7.93,8.86,9.80,10.73,11.66,12.60,13.53,14.45,15.38,16.31,,,
18,0.65,1.91,2.88,3.84,4.79,5.74,6.68,7.62,8.56,9.50,10.43,11.36,12.29,13.22,14.15,15.08,16.00,16.93,,
19,0.36,1.61,2.58,3.54,4.49,5.44,6.38,7.32,8.25,9.19,10.12,11.05,11.98,12.91,13.84,14.77,15.70,16.62,17.55,
20,0.00,1.17,2.07,2.97,3.87,4.77,5.67,6.57,7.47,8.37,9.27,10.17,11.07,11.97,12.87,13.77,14.67,15.57,16.47,17.37
