i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,2.26,,,,,,,,,,,,,,,,,,
2,2.26,3.86,,,,,,,,,,,,,,,,,
3,2.26,3.86,5.29,,,,,,,,,,,,,,,,
4,2.26,3.86,5.29,6.64,,,,,,,,,,,,,,,
5,2.26,3.86,5.29,6.64,7.95,,,,,,,,,,,,,,
6,2.26,3.86,5.29,6.64,7.95,9.23,,,,,,,,,,,,,
7,2.26,3.86,5.29,6.64,7.95,9.23,10.49,,,,,,,,,,,,
8,2.26,3.86,5.29,6.64,7.95,9.23,10.49,11.72,,,,,,,,,,,
9,2.26,3.86,5.29,6.64,7.95,9.23,10.49,11.72,12.94,,,,,,,,,,
10,2.26,3.86,5.29,6.64,7.95,9.23,10.49,11.72,12.94,14.15,,,,,,,,,
11,2.26,3.86,5.29,6.64,7.95,9.23,10.49,11.72,12.94,14.15,15.35,,,,,,,,
12,2.26,3.86,5.29,6.64,7.95,9.23,10.49,11.72,12.94,14.15,15.35,16.54,,,,,,,
13,2.26,3.86,5.29,6.64,7.95,9.23,10.49,11.72,12.94,14.15,15.35,16.54,17.72,,,,,,
14,2.26,3.86,5.29,6.64,7.95,9.23,10.49,11.72,12.94,14.15,15.35,16.54,17.72,18.90,,,,,
15,2.26,3.86,5.29,6.64,7.95,9.23,10.49,11.72,12.94,14.15,15.35,16.54,17.72,18.90,20.06,,,,
16,2.26,3.86,5.29,6.64,7.95,9.23,10.49,11.72,12.94,14.15,15.35,16.54,17.72,18.90,20.06,21.23,,,
17,2.26,3.86,5.29,6.64,7.95,9.23,10.49,11.72,12.94,14.15,15.35,16.54,17.72,18.90,20.06,21.23,22.38,,
18,2.26,3.85,5.29,6.64,7.95,9.23,10.48,11.72,12.94,14.15,15.35,16.54,17.72,18.89,20.06,21.22,22.38,23.53,
19,2.19,3.77,5.19,6.54,7.84,9.12,10.37,11.60,12.81,14.02,15.21,16.40,17.58,18.75,19.91,21.07,22.23,23.38,24.52
