i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,6.23,,,,,,,,,,,,,,,,,,,
2,5.91,7.21,,,,,,,,,,,,,,,,,,
3,5.58,6.88,7.86,,,,,,,,,,,,,,,,,
4,5.26,6.56,7.54,8.50,,,,,,,,,,,,,,,,
5,4.93,6.23,7.21,8.18,9.13,,,,,,,,,,,,,,,
6,4.61,5.91,6.89,7.85,8.81,9.76,,,,,,,,,,,,,,
7,4.28,5.58,6.56,7.53,8.48,9.43,10.38,,,,,,,,,,,,,
8,3.96,5.26,6.24,7.20,8.16,9.11,10.05,11.00,,,,,,,,,,,,
9,3.63,4.93,5.91,6.88,7.83,8.78,9.73,10.67,11.61,,,,,,,,,,,
10,3.31,4.61,5.59,6.55,7.51,8.46,9.40,10.35,11.29,12.22,,,,,,,,,,
11,2.98,4.28,5.26,6.22,7.18,8.13,9.08,10.02,10.96,11.90,12.84,,,,,,,,,
12,2.66,3.96,4.94,5.90,6.86,7.81,8.75,9.70,10.64,11.57,12.51,13.44,,,,,,,,
13,2.33,3.63,4.61,5.57,6.53,7.48,8.43,9.37,10.31,11.25,12.19,13.12,14.05,,,,,,,
14,2.01,3.31,4.28,5.25,6.21,7.16,8.10,9.05,9.99,10.92,11.86,12.79,13.73,14.66,,,,,,
15,1.68,2.98,3.96,4.92,5.88,6.83,7.78,8.72,9.66,10.60,11.53,12.47,13.40,14.33,15.26,,,,,
16,1.36,2.66,3.63,4.60,5.56,6.51,7.45,8.40,9.34,10.27,11.21,12.14,13.08,14.01,14.94,15.87,,,,
17,1.03,2.33,3.31,4.27,5.23,6.18,7.13,8.07,9.01,9.95,10.88,11.82,12.75,13.68,14.61,15.54,16.47,,,
18,0.71,2.01,2.98,3.95,4.90,5.86,6.80,7.74,8.68,9.62,10.56,11.49,12.43,13.36,14.29,15.22,16.15,17.07,,
19,0.40,1.69,2.66,3.63,4.58,5.53,6.48,7.42,8.36,9.29,10.23,11.16,12.10,13.03,13.96,14.89,15.81,16.74,17.67,
20,0.00,1.20,2.10,3.00,3.90,4.80,5.70,6.60,7.50,8.40,9.30,10.20,11.10,12.00,12.90,13.80,14.70,15.60,16.50,17.40
