i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,4.04,,,,,,,,,,,,,,,,,,
2,4.04,5.77,,,,,,,,,,,,,,,,,
3,4.04,5.77,7.37,,,,,,,,,,,,,,,,
4,4.04,5.77,7.37,8.86,,,,,,,,,,,,,,,
5,4.04,5.77,7.37,8.86,10.30,,,,,,,,,,,,,,
6,4.04,5.77,7.37,8.86,10.30,11.70,,,,,,,,,,,,,
7,4.04,5.77,7.37,8.86,10.30,11.70,13.06,,,,,,,,,,,,
8,4.04,5.77,7.37,8.86,10.30,11.70,13.06,14.40,,,,,,,,,,,
9,4.04,5.77,7.37,8.86,10.30,11.70,13.06,14.40,15.71,,,,,,,,,,
10,4.04,5.77,7.37,8.86,10.30,11.70,13.06,14.40,15.71,17.01,,,,,,,,,
11,4.04,5.77,7.37,8.86,10.30,11.70,13.06,14.40,15.71,17.01,18.29,,,,,,,,
12,4.04,5.77,7.37,8.86,10.30,11.70,13.06,14.40,15.71,17.01,18.29,19.56,,,,,,,
13,4.04,5.77,7.37,8.86,10.30,11.70,13.06,14.40,15.71,17.01,18.29,19.56,20.82,,,,,,
14,4.04,5.77,7.37,8.86,10.30,11.70,13.06,14.40,15.71,17.01,18.29,19.56,20.82,22.07,,,,,
15,4.04,5.77,7.37,8.86,10.30,11.70,13.06,14.40,15.71,17.01,18.29,19.56,20.82,22.07,23.31,,,,
16,4.04,5.77,7.37,8.86,10.30,11.70,13.06,14.40,15.71,17.01,18.29,19.56,20.82,22.07,23.31,24.54,,,
17,4.04,5.77,7.37,8.86,10.30,11.70,13.06,14.40,15.71,17.01,18.29,19.56,20.82,22.07,23.31,24.54,25.77,,
18,4.05,5.78,7.37,8.87,10.30,11.70,13.07,14.40,15.72,17.02,18.30,19.57,20.83,22.07,23.31,24.55,25.77,26.99,
19,4.00,5.65,7.21,8.67,10.09,11.47,12.82,14.15,15.45,16.74,18.01,19.28,20.53,21.77,23.00,24.23,25.45,26.66,27.86
