i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,2.62,,,,,,,,,,,,,,,,,,,
2,2.48,3.20,,,,,,,,,,,,,,,,,,
3,2.34,3.06,4.00,,,,,,,,,,,,,,,,,
4,2.20,2.92,3.86,4.79,,,,,,,,,,,,,,,,
5,2.06,2.78,3.72,4.65,5.58,,,,,,,,,,,,,,,
6,1.93,2.65,3.58,4.51,5.44,6.37,,,,,,,,,,,,,,
7,1.79,2.51,3.44,4.38,5.30,6.23,7.15,,,,,,,,,,,,,
8,1.65,2.37,3.31,4.24,5.16,6.09,7.01,7.93,,,,,,,,,,,,
9,1.51,2.23,3.17,4.10,5.03,5.95,6.87,7.79,8.71,,,,,,,,,,,
10,1.37,2.09,3.03,3.96,4.89,5.81,6.73,7.66,8.57,9.49,,,,,,,,,,
11,1.24,1.96,2.89,3.82,4.75,5.67,6.60,7.52,8.44,9.36,10.27,,,,,,,,,
12,1.10,1.82,2.75,3.69,4.61,5.54,6.46,7.38,8.30,9.22,10.13,11.05,,,,,,,,
13,0.96,1.68,2.62,3.55,4.47,5.40,6.32,7.24,8.16,9.08,10.00,10.91,11.83,,,,,,,
14,0.82,1.54,2.48,3.41,4.34,5.26,6.18,7.10,8.02,8.94,9.86,10.77,11.69,12.61,,,,,,
15,0.68,1.40,2.34,3.27,4.20,5.12,6.04,6.96,7.88,8.80,9.72,10.64,11.55,12.47,13.38,,,,,
16,0.54,1.26,2.20,3.13,4.06,4.98,5.91,6.83,7.75,8.66,9.58,10.50,11.41,12.33,13.24,14.16,,,,
17,0.41,1.13,2.06,2.99,3.92,4.85,5.77,6.69,7.61,8.53,9.44,10.36,11.28,12.19,13.11,14.02,14.93,,,
18,0.27,0.99,1.93,2.86,3.78,4.71,5.63,6.55,7.47,8.39,9.31,10.22,11.14,12.05,12.97,13.88,14.80,15.71,,
19,0.13,0.85,1.79,2.72,3.64,4.57,5.49,6.41,7.33,8.25,9.16,10.08,11.00,11.91,12.83,13.74,14.65,15.57,16.48,
20,0.00,0.67,1.57,2.47,3.37,4.27,5.17,6.07,6.97,7.87,8.77,9.67,10.57,11.47,12.37,13.27,14.17,15.07,15.97,16.87
