i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,4.12,,,,,,,,,,,,,,,,,,
2,4.12,5.84,,,,,,,,,,,,,,,,,
3,4.12,5.84,7.42,,,,,,,,,,,,,,,,
4,4.12,5.84,7.42,8.90,,,,,,,,,,,,,,,
5,4.12,5.84,7.42,8.90,10.34,,,,,,,,,,,,,,
6,4.12,5.84,7.42,8.90,10.34,11.72,,,,,,,,,,,,,
7,4.12,5.84,7.42,8.90,10.34,11.72,13.08,,,,,,,,,,,,
8,4.12,5.84,7.42,8.90,10.34,11.72,13.08,14.41,,,,,,,,,,,
9,4.12,5.84,7.42,8.90,10.34,11.72,13.08,14.41,15.73,,,,,,,,,,
10,4.12,5.84,7.42,8.90,10.34,11.72,13.08,14.41,15.73,17.02,,,,,,,,,
11,4.12,5.84,7.42,8.90,10.34,11.72,13.08,14.41,15.73,17.02,18.30,,,,,,,,
12,4.12,5.84,7.42,8.90,10.34,11.72,13.08,14.41,15.73,17.02,18.30,19.57,,,,,,,
13,4.12,5.84,7.42,8.90,10.34,11.72,13.08,14.41,15.73,17.02,18.30,19.57,20.83,,,,,,
14,4.12,5.84,7.42,8.90,10.34,11.72,13.08,14.41,15.73,17.02,18.30,19.57,20.83,22.07,,,,,
15,4.12,5.84,7.42,8.90,10.34,11.72,13.08,14.41,15.73,17.02,18.30,19.57,20.83,22.07,23.31,,,,
16,4.12,5.84,7.42,8.90,10.34,11.72,13.08,14.41,15.73,17.02,18.30,19.57,20.83,22.07,23.31,24.54,,,
17,4.12,5.84,7.42,8.90,10.34,11.72,13.08,14.41,15.73,17.02,18.30,19.57,20.83,22.07,23.31,24.54,25.77,,
18,4.13,5.85,7.42,8.91,10.34,11.73,13.09,14.42,15.73,17.03,18.31,19.57,20.83,22.08,23.32,24.55,25.77,26.98,
19,4.10,5.73,7.26,8.71,10.12,11.50,12.84,14.17,15.47,16.75,18.03,19.29,20.54,21.78,23.01,24.23,25.45,26.66,27.86
