i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,3.53,,,,,,,,,,,,,,,,,,
2,3.53,5.19,,,,,,,,,,,,,,,,,
3,3.53,5.19,6.69,,,,,,,,,,,,,,,,
4,3.53,5.19,6.69,8.11,,,,,,,,,,,,,,,
5,3.53,5.19,6.69,8.11,9.48,,,,,,,,,,,,,,
6,3.53,5.19,6.69,8.11,9.48,10.82,,,,,,,,,,,,,
7,3.53,5.19,6.69,8.11,9.48,10.82,12.12,,,,,,,,,,,,
8,3.53,5.19,6.69,8.11,9.48,10.82,12.12,13.41,,,,,,,,,,,
9,3.53,5.19,6.69,8.11,9.48,10.82,12.12,13.41,14.68,,,,,,,,,,
10,3.53,5.19,6.69,8.11,9.48,10.82,12.12,13.41,14.68,15.93,,,,,,,,,
11,3.53,5.19,6.69,8.11,9.48,10.82,12.12,13.41,14.68,15.93,17.18,,,,,,,,
12,3.53,5.19,6.69,8.11,9.48,10.82,12.12,13.41,14.68,15.93,17.18,18.41,,,,,,,
13,3.53,5.19,6.69,8.11,9.48,10.82,12.12,13.41,14.68,15.93,17.18,18.41,19.63,,,,,,
14,3.53,5.19,6.69,8.11,9.48,10.82,12.12,13.41,14.68,15.93,17.18,18.41,19.63,20.84,,,,,
15,3.53,5.19,6.69,8.11,9.48,10.82,12.12,13.41,14.68,15.93,17.18,18.41,19.63,20.84,22.05,,,,
16,3.53,5.19,6.69,8.11,9.48,10.82,12.12,13.41,14.68,15.93,17.18,18.41,19.63,20.84,22.05,23.24,,,
17,3.53,5.19,6.69,8.11,9.48,10.82,12.12,13.41,14.68,15.93,17.17,18.41,19.63,20.84,22.05,23.24,24.44,,
18,3.54,5.20,6.70,8.12,9.49,10.82,12.13,13.42,14.68,15.94,17.18,18.41,19.63,20.84,22.05,23.25,24.44,25.63,
19,3.55,5.11,6.57,7.97,9.33,10.65,11.95,13.22,14.49,15.73,16.97,18.19,19.41,20.62,21.82,23.01,24.20,25.38,26.56
