i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,2.02,,,,,,,,,,,,,,,,,,
2,2.02,3.57,,,,,,,,,,,,,,,,,
3,2.02,3.57,4.96,,,,,,,,,,,,,,,,
4,2.02,3.57,4.96,6.28,,,,,,,,,,,,,,,
5,2.02,3.57,4.96,6.28,7.56,,,,,,,,,,,,,,
6,2.02,3.57,4.96,6.28,7.56,8.81,,,,,,,,,,,,,
7,2.02,3.57,4.96,6.28,7.56,8.81,10.04,,,,,,,,,,,,
8,2.02,3.57,4.96,6.28,7.56,8.81,10.04,11.26,,,,,,,,,,,
9,2.02,3.57,4.96,6.28,7.56,8.81,10.04,11.26,12.46,,,,,,,,,,
10,2.02,3.57,4.96,6.28,7.56,8.81,10.04,11.26,12.46,13.64,,,,,,,,,
11,2.02,3.57,4.96,6.28,7.56,8.81,10.04,11.26,12.46,13.64,14.82,,,,,,,,
12,2.02,3.57,4.96,6.28,7.56,8.81,10.04,11.26,12.46,13.64,14.82,15.99,,,,,,,
13,2.02,3.57,4.96,6.28,7.56,8.81,10.04,11.26,12.46,13.64,14.82,15.99,17.16,,,,,,
14,2.02,3.57,4.96,6.28,7.56,8.81,10.04,11.26,12.46,13.64,14.82,15.99,17.16,18.32,,,,,
15,2.02,3.57,4.96,6.28,7.56,8.81,10.04,11.26,12.46,13.64,14.82,15.99,17.16,18.32,19.47,,,,
16,2.02,3.57,4.96,6.28,7.56,8.81,10.04,11.26,12.46,13.64,14.82,15.99,17.16,18.32,19.47,20.61,,,
17,2.02,3.57,4.96,6.28,7.56,8.81,10.04,11.26,12.46,13.64,14.82,15.99,17.16,18.32,19.47,20.61,21.76,,
18,2.02,3.57,4.96,6.28,7.56,8.81,10.04,11.25,12.45,13.64,14.82,15.99,17.16,18.31,19.47,20.61,21.75,22.89,
19,1.98,3.50,4.88,6.20,7.47,8.72,9.94,11.15,12.35,13.54,14.71,15.88,17.04,18.20,19.34,20.49,21.63,22.76,23.90
