i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,3.82,,,,,,,,,,,,,,,,,,
2,3.82,5.54,,,,,,,,,,,,,,,,,
3,3.82,5.54,7.12,,,,,,,,,,,,,,,,
4,3.82,5.54,7.12,8.61,,,,,,,,,,,,,,,
5,3.82,5.54,7.12,8.61,10.04,,,,,,,,,,,,,,
6,3.82,5.54,7.12,8.61,10.04,11.43,,,,,,,,,,,,,
7,3.82,5.54,7.12,8.61,10.04,11.43,12.78,,,,,,,,,,,,
8,3.82,5.54,7.12,8.61,10.04,11.43,12.78,14.10,,,,,,,,,,,
9,3.82,5.54,7.12,8.61,10.04,11.43,12.78,14.10,15.41,,,,,,,,,,
10,3.82,5.54,7.12,8.61,10.04,11.43,12.78,14.10,15.41,16.70,,,,,,,,,
11,3.82,5.54,7.12,8.61,10.04,11.43,12.78,14.10,15.41,16.70,17.97,,,,,,,,
12,3.82,5.54,7.12,8.61,10.04,11.43,12.78,14.10,15.41,16.70,17.97,19.23,,,,,,,
13,3.82,5.54,7.12,8.61,10.04,11.43,12.78,14.10,15.41,16.70,17.97,19.23,20.48,,,,,,
14,3.82,5.54,7.12,8.61,10.04,11.43,12.78,14.10,15.41,16.70,17.97,19.23,20.48,21.72,,,,,
15,3.82,5.54,7.12,8.61,10.04,11.43,12.78,14.10,15.41,16.70,17.97,19.23,20.48,21.72,22.95,,,,
16,3.82,5.54,7.12,8.61,10.04,11.43,12.78,14.10,15.41,16.70,17.97,19.23,20.48,21.72,22.95,24.18,,,
17,3.82,5.54,7.12,8.61,10.04,11.42,12.78,14.10,15.41,16.70,17.97,19.23,20.48,21.72,22.95,24.18,25.40,,
18,3.83,5.55,7.13,8.61,10.04,11.43,12.78,14.11,15.41,16.70,17.97,19.23,20.49,21.73,22.96,24.18,25.40,26.61,
19,3.78,5.43,6.97,8.43,9.84,11.21,12.55,13.87,15.16,16.44,17.71,18.96,20.21,21.44,22.67,23.89,25.10,26.31,27.51
