i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,5.59,,,,,,,,,,,,,,,,,,,
2,5.30,6.69,,,,,,,,,,,,,,,,,,
3,5.01,6.40,7.37,,,,,,,,,,,,,,,,,
4,4.72,6.11,7.07,8.03,,,,,,,,,,,,,,,,
5,4.43,5.82,6.78,7.74,8.69,,,,,,,,,,,,,,,
6,4.14,5.53,6.49,7.45,8.40,9.34,,,,,,,,,,,,,,
7,3.84,5.23,6.20,7.16,8.10,9.05,9.99,,,,,,,,,,,,,
8,3.55,4.94,5.91,6.86,7.81,8.76,9.70,10.64,,,,,,,,,,,,
9,3.26,4.65,5.62,6.57,7.52,8.47,9.41,10.34,11.28,,,,,,,,,,,
10,2.97,4.36,5.33,6.28,7.23,8.17,9.12,10.05,10.99,11.92,,,,,,,,,,
11,2.68,4.07,5.03,5.99,6.94,7.88,8.82,9.76,10.70,11.63,12.56,,,,,,,,,
12,2.39,3.78,4.74,5.70,6.65,7.59,8.53,9.47,10.41,11.34,12.27,13.20,,,,,,,,
13,2.10,3.49,4.45,5.41,6.36,7.30,8.24,9.18,10.11,11.05,11.98,12.91,13.84,,,,,,,
14,1.80,3.19,4.16,5.12,6.06,7.01,7.95,8.89,9.82,10.76,11.69,12.62,13.55,14.48,,,,,,
15,1.51,2.90,3.87,4.82,5.77,6.72,7.66,8.60,9.53,10.47,11.40,12.33,13.26,14.19,15.11,,,,,
16,1.22,2.61,3.58,4.53,5.48,6.43,7.37,8.30,9.24,10.17,11.11,12.04,12.97,13.89,14.82,15.75,,,,
17,0.93,2.32,3.29,4.24,5.19,6.13,7.08,8.01,8.95,9.88,10.82,11.75,12.68,13.60,14.53,15.46,16.38,,,
18,0.64,2.03,2.99,3.95,4.90,5.84,6.78,7.72,8.66,9.59,10.52,11.45,12.38,13.31,14.24,15.17,16.09,17.02,,
19,0.37,1.74,2.71,3.66,4.61,5.55,6.49,7.43,8.36,9.30,10.23,11.16,12.09,13.02,13.94,14.87,15.79,16.72,17.64,
20,0.00,1.30,2.20,3.10,4.00,4.90,5.80,6.70,7.60,8.50,9.40,10.30,11.20,12.10,13.00,13.90,14.80,15.70,16.60,17.50
