i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,2.81,,,,,,,,,,,,,,,,,,,
2,2.66,3.59,,,,,,,,,,,,,,,,,,
3,2.51,3.44,4.38,,,,,,,,,,,,,,,,,
4,2.37,3.29,4.23,5.17,,,,,,,,,,,,,,,,
5,2.22,3.15,4.08,5.02,5.95,,,,,,,,,,,,,,,
6,2.07,3.00,3.94,4.87,5.80,6.72,,,,,,,,,,,,,,
7,1.92,2.85,3.79,4.72,5.65,6.57,7.50,,,,,,,,,,,,,
8,1.77,2.70,3.64,4.57,5.50,6.43,7.35,8.27,,,,,,,,,,,,
9,1.63,2.55,3.49,4.42,5.35,6.28,7.20,8.12,9.04,,,,,,,,,,,
10,1.48,2.41,3.34,4.28,5.20,6.13,7.05,7.98,8.90,9.82,,,,,,,,,,
11,1.33,2.26,3.20,4.13,5.06,5.98,6.91,7.83,8.75,9.67,10.59,,,,,,,,,
12,1.18,2.11,3.05,3.98,4.91,5.83,6.76,7.68,8.60,9.52,10.44,11.36,,,,,,,,
13,1.03,1.96,2.90,3.83,4.76,5.69,6.61,7.53,8.45,9.37,10.29,11.21,12.12,,,,,,,
14,0.89,1.81,2.75,3.68,4.61,5.54,6.46,7.38,8.30,9.22,10.14,11.06,11.98,12.89,,,,,,
15,0.74,1.67,2.60,3.54,4.46,5.39,6.31,7.24,8.16,9.08,9.99,10.91,11.83,12.74,13.66,,,,,
16,0.59,1.52,2.46,3.39,4.32,5.24,6.17,7.09,8.01,8.93,9.85,10.76,11.68,12.60,13.51,14.43,,,,
17,0.44,1.37,2.31,3.24,4.17,5.09,6.02,6.94,7.86,8.78,9.70,10.61,11.53,12.45,13.36,14.28,15.19,,,
18,0.29,1.22,2.16,3.09,4.02,4.95,5.87,6.79,7.71,8.63,9.55,10.47,11.38,12.30,13.22,14.13,15.05,15.96,,
19,0.14,1.07,2.01,2.94,3.87,4.80,5.72,6.64,7.56,8.48,9.40,10.32,11.23,12.15,13.06,13.98,14.89,15.81,16.72,
20,0.00,0.87,1.77,2.67,3.57,4.47,5.37,6.27,7.17,8.07,8.97,9.87,10.77,11.67,12.57,13.47,14.37,15.27,16.17,17.07
