i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,3.91,,,,,,,,,,,,,,,,,,,
2,3.71,4.65,,,,,,,,,,,,,,,,,,
3,3.50,4.44,5.39,,,,,,,,,,,,,,,,,
4,3.29,4.23,5.19,6.13,,,,,,,,,,,,,,,,
5,3.09,4.03,4.98,5.92,6.86,,,,,,,,,,,,,,,
6,2.88,3.82,4.77,5.72,6.66,7.59,,,,,,,,,,,,,,
7,2.67,3.61,4.57,5.51,6.45,7.38,8.31,,,,,,,,,,,,,
8,2.47,3.41,4.36,5.30,6.24,7.18,8.11,9.04,,,,,,,,,,,,
9,2.26,3.20,4.15,5.10,6.04,6.97,7.90,8.83,9.76,,,,,,,,,,,
10,2.06,3.00,3.95,4.89,5.83,6.76,7.70,8.63,9.55,10.48,,,,,,,,,,
11,1.85,2.79,3.74,4.69,5.62,6.56,7.49,8.42,9.35,10.27,11.20,,,,,,,,,
12,1.64,2.58,3.54,4.48,5.42,6.35,7.28,8.21,9.14,10.07,10.99,11.91,,,,,,,,
13,1.44,2.38,3.33,4.27,5.21,6.15,7.08,8.01,8.93,9.86,10.78,11.71,12.63,,,,,,,
14,1.23,2.17,3.12,4.07,5.00,5.94,6.87,7.80,8.73,9.65,10.58,11.50,12.42,13.35,,,,,,
15,1.02,1.96,2.92,3.86,4.80,5.73,6.66,7.59,8.52,9.45,10.37,11.30,12.22,13.14,14.06,,,,,
16,0.82,1.76,2.71,3.65,4.59,5.53,6.46,7.39,8.31,9.24,10.17,11.09,12.01,12.93,13.85,14.77,,,,
17,0.61,1.55,2.50,3.45,4.39,5.32,6.25,7.18,8.11,9.03,9.96,10.88,11.80,12.73,13.65,14.57,15.49,,,
18,0.40,1.34,2.30,3.24,4.18,5.11,6.04,6.97,7.90,8.83,9.75,10.68,11.60,12.52,13.44,14.36,15.28,16.20,,
19,0.20,1.14,2.09,3.03,3.97,4.90,5.83,6.76,7.69,8.62,9.54,10.46,11.39,12.31,13.23,14.15,15.07,15.99,16.91,
20,0.00,0.87,1.77,2.67,3.57,4.47,5.37,6.27,7.17,8.07,8.97,9.87,10.77,11.67,12.57,13.47,14.37,15.27,16.17,17.07
