i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,3.22,,,,,,,,,,,,,,,,,,
2,3.22,4.95,,,,,,,,,,,,,,,,,
3,3.22,4.95,6.54,,,,,,,,,,,,,,,,
4,3.22,4.95,6.54,8.04,,,,,,,,,,,,,,,
5,3.22,4.95,6.54,8.04,9.46,,,,,,,,,,,,,,
6,3.22,4.95,6.54,8.04,9.46,10.85,,,,,,,,,,,,,
7,3.22,4.95,6.54,8.04,9.46,10.85,12.20,,,,,,,,,,,,
8,3.22,4.95,6.54,8.04,9.46,10.85,12.20,13.53,,,,,,,,,,,
9,3.22,4.95,6.54,8.04,9.46,10.85,12.20,13.53,14.84,,,,,,,,,,
10,3.22,4.95,6.54,8.04,9.46,10.85,12.20,13.53,14.84,16.12,,,,,,,,,
11,3.22,4.95,6.54,8.04,9.46,10.85,12.20,13.53,14.84,16.12,17.39,,,,,,,,
12,3.22,4.95,6.54,8.04,9.46,10.85,12.20,13.53,14.84,16.12,17.39,18.65,,,,,,,
13,3.22,4.95,6.54,8.04,9.46,10.85,12.20,13.53,14.84,16.12,17.39,18.65,19.90,,,,,,
14,3.22,4.95,6.54,8.04,9.46,10.85,12.20,13.53,14.84,16.12,17.39,18.65,19.90,21.14,,,,,
15,3.22,4.95,6.54,8.04,9.46,10.85,12.20,13.53,14.84,16.12,17.39,18.65,19.90,21.14,22.37,,,,
16,3.22,4.95,6.54,8.04,9.46,10.85,12.20,13.53,14.84,16.12,17.39,18.65,19.90,21.14,22.37,23.58,,,
17,3.22,4.95,6.54,8.04,9.46,10.85,12.20,13.53,14.84,16.12,17.39,18.65,19.90,21.14,22.37,23.58,24.80,,
18,3.23,4.96,6.54,8.04,9.47,10.86,12.21,13.54,14.84,16.13,17.40,18.66,19.90,21.14,22.37,23.59,24.80,26.01,
19,3.09,4.83,6.39,7.87,9.28,10.66,12.00,13.31,14.61,15.89,17.15,18.40,19.64,20.87,22.10,23.31,24.52,25.72,26.92
