i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,3.13,,,,,,,,,,,,,,,,,,,
2,2.96,3.80,,,,,,,,,,,,,,,,,,
3,2.80,3.64,4.58,,,,,,,,,,,,,,,,,
4,2.63,3.47,4.42,5.35,,,,,,,,,,,,,,,,
5,2.47,3.31,4.25,5.19,6.12,,,,,,,,,,,,,,,
6,2.30,3.14,4.09,5.02,5.95,6.88,,,,,,,,,,,,,,
7,2.14,2.98,3.92,4.86,5.79,6.72,7.64,,,,,,,,,,,,,
8,1.97,2.81,3.76,4.69,5.62,6.55,7.48,8.40,,,,,,,,,,,,
9,1.81,2.65,3.59,4.53,5.46,6.39,7.31,8.24,9.16,,,,,,,,,,,
10,1.64,2.48,3.43,4.36,5.29,6.22,7.15,8.07,8.99,9.92,,,,,,,,,,
11,1.48,2.32,3.26,4.20,5.13,6.06,6.98,7.91,8.83,9.75,10.67,,,,,,,,,
12,1.31,2.15,3.10,4.03,4.96,5.89,6.82,7.74,8.66,9.59,10.51,11.43,,,,,,,,
13,1.15,1.99,2.93,3.87,4.80,5.73,6.65,7.58,8.50,9.42,10.34,11.26,12.18,,,,,,,
14,0.98,1.82,2.77,3.70,4.63,5.56,6.49,7.41,8.33,9.26,10.18,11.10,12.01,12.93,,,,,,
15,0.82,1.66,2.60,3.54,4.47,5.40,6.32,7.25,8.17,9.09,10.01,10.93,11.85,12.77,13.68,,,,,
16,0.65,1.49,2.44,3.37,4.30,5.23,6.16,7.08,8.00,8.93,9.85,10.77,11.68,12.60,13.52,14.44,,,,
17,0.49,1.33,2.27,3.21,4.14,5.07,5.99,6.92,7.84,8.76,9.68,10.60,11.52,12.44,13.35,14.27,15.19,,,
18,0.32,1.16,2.11,3.04,3.97,4.90,5.83,6.75,7.67,8.60,9.52,10.44,11.35,12.27,13.19,14.11,15.02,15.94,,
19,0.16,1.00,1.94,2.88,3.81,4.73,5.66,6.58,7.51,8.43,9.35,10.27,11.18,12.10,13.02,13.94,14.85,15.77,16.68,
20,0.00,0.78,1.68,2.58,3.48,4.38,5.28,6.18,7.08,7.98,8.88,9.78,10.68,11.58,12.48,13.38,14.28,15.18,16.08,16.98
