i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,2.21,,,,,,,,,,,,,,,,,,
2,2.21,3.73,,,,,,,,,,,,,,,,,
3,2.21,3.73,5.12,,,,,,,,,,,,,,,,
4,2.21,3.73,5.12,6.44,,,,,,,,,,,,,,,
5,2.21,3.73,5.12,6.44,7.72,,,,,,,,,,,,,,
6,2.21,3.73,5.12,6.44,7.72,8.97,,,,,,,,,,,,,
7,2.21,3.73,5.12,6.44,7.72,8.97,10.21,,,,,,,,,,,,
8,2.21,3.73,5.12,6.44,7.72,8.97,10.21,11.42,,,,,,,,,,,
9,2.21,3.73,5.12,6.44,7.72,8.97,10.21,11.42,12.62,,,,,,,,,,
10,2.21,3.73,5.12,6.44,7.72,8.97,10.21,11.42,12.62,13.81,,,,,,,,,
11,2.21,3.73,5.12,6.44,7.72,8.97,10.21,11.42,12.62,13.81,14.99,,,,,,,,
12,2.21,3.73,5.12,6.44,7.72,8.97,10.21,11.42,12.62,13.81,14.99,16.17,,,,,,,
13,2.21,3.73,5.12,6.44,7.72,8.97,10.21,11.42,12.62,13.81,14.99,16.17,17.33,,,,,,
14,2.21,3.73,5.12,6.44,7.72,8.97,10.21,11.42,12.62,13.81,14.99,16.17,17.33,18.49,,,,,
15,2.21,3.73,5.12,6.44,7.72,8.97,10.21,11.42,12.62,13.81,14.99,16.17,17.33,18.49,19.64,,,,
16,2.21,3.73,5.12,6.44,7.72,8.97,10.21,11.42,12.62,13.81,14.99,16.17,17.33,18.49,19.64,20.79,,,
17,2.21,3.73,5.12,6.44,7.72,8.97,10.21,11.42,12.62,13.81,14.99,16.17,17.33,18.49,19.64,20.79,21.93,,
18,2.21,3.73,5.12,6.44,7.72,8.97,10.20,11.42,12.62,13.81,14.99,16.16,17.33,18.49,19.64,20.79,21.93,23.07,
19,2.16,3.66,5.04,6.35,7.63,8.88,10.10,11.32,12.51,13.70,14.88,16.05,17.21,18.37,19.52,20.66,21.80,22.94,24.07
