i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,6.55,,,,,,,,,,,,,,,,,,,
2,6.21,7.95,,,,,,,,,,,,,,,,,,
3,5.87,7.61,8.58,,,,,,,,,,,,,,,,,
4,5.53,7.27,8.24,9.21,,,,,,,,,,,,,,,,
5,5.19,6.93,7.91,8.87,9.82,,,,,,,,,,,,,,,
6,4.86,6.59,7.57,8.53,9.48,10.44,,,,,,,,,,,,,,
7,4.52,6.26,7.23,8.19,9.15,10.10,11.04,,,,,,,,,,,,,
8,4.18,5.92,6.89,7.85,8.81,9.76,10.71,11.65,,,,,,,,,,,,
9,3.84,5.58,6.55,7.52,8.47,9.42,10.37,11.31,12.25,,,,,,,,,,,
10,3.50,5.24,6.22,7.18,8.13,9.08,10.03,10.97,11.91,12.85,,,,,,,,,,
11,3.17,4.90,5.88,6.84,7.79,8.74,9.69,10.63,11.57,12.51,13.45,,,,,,,,,
12,2.83,4.57,5.54,6.50,7.46,8.41,9.35,10.30,11.24,12.17,13.11,14.05,,,,,,,,
13,2.49,4.23,5.20,6.16,7.12,8.07,9.01,9.96,10.90,11.84,12.77,13.71,14.64,,,,,,,
14,2.15,3.89,4.86,5.82,6.78,7.73,8.68,9.62,10.56,11.50,12.44,13.37,14.30,15.24,,,,,,
15,1.81,3.55,4.52,5.49,6.44,7.39,8.34,9.28,10.22,11.16,12.10,13.03,13.97,14.90,15.83,,,,,
16,1.48,3.21,4.19,5.15,6.10,7.05,8.00,8.94,9.88,10.82,11.76,12.69,13.63,14.56,15.49,16.42,,,,
17,1.14,2.88,3.85,4.81,5.77,6.72,7.66,8.61,9.55,10.48,11.42,12.36,13.29,14.22,15.15,16.08,17.01,,,
18,0.80,2.54,3.51,4.47,5.43,6.38,7.32,8.27,9.21,10.15,11.08,12.02,12.95,13.88,14.81,15.74,16.67,17.60,,
19,0.48,2.21,3.18,4.14,5.09,6.04,6.98,7.93,8.87,9.80,10.74,11.67,12.61,13.54,14.47,15.40,16.33,17.26,18.18,
20,0.00,1.65,2.55,3.45,4.35,5.25,6.15,7.05,7.95,8.85,9.75,10.65,11.55,12.45,13.35,14.25,15.15,16.05,16.95,17.85
