i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,6.41,,,,,,,,,,,,,,,,,,,
2,6.08,7.62,,,,,,,,,,,,,,,,,,
3,5.75,7.29,8.26,,,,,,,,,,,,,,,,,
4,5.41,6.96,7.93,8.89,,,,,,,,,,,,,,,,
5,5.08,6.62,7.60,8.56,9.52,,,,,,,,,,,,,,,
6,4.75,6.29,7.27,8.23,9.18,10.13,,,,,,,,,,,,,,
7,4.42,5.96,6.93,7.90,8.85,9.80,10.75,,,,,,,,,,,,,
8,4.08,5.63,6.60,7.56,8.52,9.47,10.42,11.36,,,,,,,,,,,,
9,3.75,5.30,6.27,7.23,8.19,9.14,10.08,11.03,11.97,,,,,,,,,,,
10,3.42,4.96,5.94,6.90,7.86,8.81,9.75,10.69,11.64,12.57,,,,,,,,,,
11,3.09,4.63,5.61,6.57,7.52,8.47,9.42,10.36,11.30,12.24,13.18,,,,,,,,,
12,2.75,4.30,5.27,6.24,7.19,8.14,9.09,10.03,10.97,11.91,12.85,13.78,,,,,,,,
13,2.42,3.97,4.94,5.90,6.86,7.81,8.76,9.70,10.64,11.58,12.51,13.45,14.38,,,,,,,
14,2.09,3.63,4.61,5.57,6.53,7.48,8.42,9.37,10.31,11.24,12.18,13.12,14.05,14.98,,,,,,
15,1.76,3.30,4.28,5.24,6.19,7.14,8.09,9.03,9.97,10.91,11.85,12.78,13.72,14.65,15.58,,,,,
16,1.43,2.97,3.94,4.91,5.86,6.81,7.76,8.70,9.64,10.58,11.52,12.45,13.38,14.32,15.25,16.18,,,,
17,1.09,2.64,3.61,4.57,5.53,6.48,7.43,8.37,9.31,10.25,11.18,12.12,13.05,13.98,14.91,15.84,16.77,,,
18,0.76,2.31,3.28,4.24,5.20,6.15,7.09,8.04,8.98,9.92,10.85,11.79,12.72,13.65,14.58,15.51,16.44,17.37,,
19,0.45,1.98,2.95,3.91,4.87,5.82,6.76,7.70,8.64,9.58,10.51,11.45,12.38,13.31,14.24,15.17,16.10,17.03,17.96,
20,0.00,1.45,2.35,3.25,4.15,5.05,5.95,6.85,7.75,8.65,9.55,10.45,11.35,12.25,13.15,14.05,14.95,15.85,16.75,17.65
