i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,4.52,,,,,,,,,,,,,,,,,,
2,4.52,6.21,,,,,,,,,,,,,,,,,
3,4.52,6.21,7.75,,,,,,,,,,,,,,,,
4,4.52,6.21,7.75,9.22,,,,,,,,,,,,,,,
5,4.52,6.21,7.75,9.22,10.63,,,,,,,,,,,,,,
6,4.52,6.21,7.75,9.22,10.63,12.00,,,,,,,,,,,,,
7,4.52,6.21,7.75,9.22,10.63,12.00,13.35,,,,,,,,,,,,
8,4.52,6.21,7.75,9.22,10.63,12.00,13.35,14.67,,,,,,,,,,,
9,4.52,6.21,7.75,9.22,10.63,12.00,13.35,14.67,15.98,,,,,,,,,,
10,4.52,6.21,7.75,9.22,10.63,12.00,13.35,14.67,15.98,17.27,,,,,,,,,
11,4.52,6.21,7.75,9.22,10.63,12.00,13.35,14.67,15.98,17.27,18.54,,,,,,,,
12,4.52,6.21,7.75,9.22,10.63,12.00,13.35,14.67,15.98,17.27,18.54,19.80,,,,,,,
13,4.52,6.21,7.75,9.22,10.63,12.00,13.35,14.67,15.98,17.27,18.54,19.80,21.05,,,,,,
14,4.52,6.21,7.75,9.22,10.63,12.00,13.35,14.67,15.98,17.27,18.54,19.80,21.05,22.30,,,,,
15,4.52,6.21,7.75,9.22,10.63,12.00,13.35,14.67,15.98,17.27,18.54,19.80,21.05,22.30,23.53,,,,
16,4.52,6.21,7.75,9.22,10.63,12.00,13.35,14.67,15.98,17.27,18.54,19.80,21.05,22.30,23.53,24.76,,,
17,4.52,6.20,7.75,9.22,10.63,12.00,13.35,14.67,15.98,17.27,18.54,19.80,21.05,22.30,23.53,24.76,25.98,,
18,4.53,6.21,7.76,9.22,10.63,12.01,13.35,14.68,15.98,17.27,18.54,19.81,21.06,22.30,23.54,24.76,25.98,27.19,
19,4.52,6.10,7.59,9.03,10.42,11.78,13.11,14.43,15.72,17.00,18.27,19.52,20.77,22.00,23.23,24.45,25.67,26.88,28.08
