i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,1.99,,,,,,,,,,,,,,,,,,
2,1.99,3.44,,,,,,,,,,,,,,,,,
3,1.99,3.44,4.78,,,,,,,,,,,,,,,,
4,1.99,3.44,4.78,6.06,,,,,,,,,,,,,,,
5,1.99,3.44,4.78,6.06,7.31,,,,,,,,,,,,,,
6,1.99,3.44,4.78,6.06,7.31,8.53,,,,,,,,,,,,,
7,1.99,3.44,4.78,6.06,7.31,8.53,9.74,,,,,,,,,,,,
8,1.99,3.44,4.78,6.06,7.31,8.53,9.74,10.92,,,,,,,,,,,
9,1.99,3.44,4.78,6.06,7.31,8.53,9.74,10.92,12.10,,,,,,,,,,
10,1.99,3.44,4.78,6.06,7.31,8.53,9.74,10.92,12.10,13.27,,,,,,,,,
11,1.99,3.44,4.78,6.06,7.31,8.53,9.74,10.92,12.10,13.27,14.42,,,,,,,,
12,1.99,3.44,4.78,6.06,7.31,8.53,9.74,10.92,12.10,13.27,14.42,15.57,,,,,,,
13,1.99,3.44,4.78,6.06,7.31,8.53,9.74,10.92,12.10,13.27,14.42,15.57,16.72,,,,,,
14,1.99,3.44,4.78,6.06,7.31,8.53,9.74,10.92,12.10,13.27,14.42,15.57,16.72,17.86,,,,,
15,1.99,3.44,4.78,6.06,7.31,8.53,9.74,10.92,12.10,13.27,14.42,15.57,16.72,17.86,19.00,,,,
16,1.99,3.44,4.78,6.06,7.31,8.53,9.74,10.92,12.10,13.27,14.42,15.57,16.72,17.86,19.00,20.13,,,
17,1.99,3.44,4.78,6.06,7.31,8.53,9.74,10.92,12.10,13.27,14.42,15.57,16.72,17.86,19.00,20.13,21.25,,
18,1.99,3.44,4.78,6.06,7.31,8.53,9.74,10.92,12.10,13.27,14.42,15.57,16.72,17.86,18.99,20.12,21.25,22.37,
19,1.94,3.39,4.72,6.00,7.24,8.46,9.66,10.84,12.01,13.18,14.33,15.48,16.62,17.76,18.89,20.02,21.15,22.27,23.39
