i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,4.80,,,,,,,,,,,,,,,,,,
2,4.80,6.47,,,,,,,,,,,,,,,,,
3,4.80,6.47,8.03,,,,,,,,,,,,,,,,
4,4.80,6.47,8.03,9.49,,,,,,,,,,,,,,,
5,4.80,6.47,8.03,9.49,10.91,,,,,,,,,,,,,,
6,4.80,6.47,8.03,9.49,10.91,12.29,,,,,,,,,,,,,
7,4.80,6.47,8.03,9.49,10.91,12.29,13.64,,,,,,,,,,,,
8,4.80,6.47,8.03,9.49,10.91,12.29,13.64,14.96,,,,,,,,,,,
9,4.80,6.47,8.03,9.49,10.91,12.29,13.64,14.96,16.27,,,,,,,,,,
10,4.80,6.47,8.03,9.49,10.91,12.29,13.64,14.96,16.27,17.57,,,,,,,,,
11,4.80,6.47,8.03,9.49,10.91,12.29,13.64,14.96,16.27,17.57,18.84,,,,,,,,
12,4.80,6.47,8.03,9.49,10.91,12.29,13.64,14.96,16.27,17.57,18.84,20.11,,,,,,,
13,4.80,6.47,8.03,9.49,10.91,12.29,13.64,14.96,16.27,17.57,18.84,20.11,21.38,,,,,,
14,4.80,6.47,8.03,9.49,10.91,12.29,13.64,14.96,16.27,17.57,18.84,20.11,21.38,22.61,,,,,
15,4.80,6.47,8.03,9.49,10.91,12.29,13.64,14.96,16.27,17.57,18.84,20.11,21.38,22.61,23.86,,,,
16,4.80,6.47,8.03,9.49,10.91,12.29,13.64,14.96,16.27,17.57,18.84,20.11,21.38,22.61,23.86,25.09,,,
17,4.80,6.47,8.03,9.49,10.91,12.29,13.64,14.96,16.27,17.57,18.84,20.11,21.38,22.61,23.86,25.09,26.30,,
18,4.82,6.49,8.03,9.50,10.91,12.29,13.64,14.97,16.28,17.57,18.86,20.11,21.38,22.62,23.86,25.09,26.32,27.54,
19,4.80,6.37,7.86,9.29,10.69,12.05,13.39,14.71,16.00,17.30,18.57,19.82,21.07,22.32,23.55,24.77,25.98,27.20,28.41
