i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,5.69,,,,,,,,,,,,,,,,,,,
2,5.39,6.52,,,,,,,,,,,,,,,,,,
3,5.09,6.22,7.20,,,,,,,,,,,,,,,,,
4,4.79,5.92,6.90,7.86,,,,,,,,,,,,,,,,
5,4.50,5.62,6.60,7.56,8.51,,,,,,,,,,,,,,,
6,4.20,5.33,6.30,7.26,8.21,9.16,,,,,,,,,,,,,,
7,3.90,5.03,6.00,6.96,7.91,8.86,9.81,,,,,,,,,,,,,
8,3.60,4.73,5.70,6.66,7.62,8.56,9.51,10.45,,,,,,,,,,,,
9,3.30,4.43,5.40,6.36,7.32,8.26,9.21,10.15,11.09,,,,,,,,,,,
10,3.00,4.13,5.10,6.07,7.02,7.97,8.91,9.85,10.79,11.72,,,,,,,,,,
11,2.70,3.83,4.81,5.77,6.72,7.67,8.61,9.55,10.49,11.42,12.36,,,,,,,,,
12,2.40,3.53,4.51,5.47,6.42,7.37,8.31,9.25,10.19,11.13,12.06,12.99,,,,,,,,
13,2.11,3.23,4.21,5.17,6.12,7.07,8.01,8.95,9.89,10.83,11.76,12.69,13.62,,,,,,,
14,1.81,2.94,3.91,4.87,5.82,6.77,7.71,8.65,9.59,10.53,11.46,12.39,13.32,14.25,,,,,,
15,1.51,2.64,3.61,4.57,5.53,6.47,7.42,8.36,9.29,10.23,11.16,12.09,13.03,13.96,14.88,,,,,
16,1.21,2.34,3.31,4.27,5.23,6.17,7.12,8.06,8.99,9.93,10.86,11.80,12.73,13.66,14.58,15.51,,,,
17,0.91,2.04,3.01,3.97,4.93,5.88,6.82,7.76,8.70,9.63,10.57,11.50,12.43,13.36,14.29,15.21,16.14,,,
18,0.61,1.74,2.71,3.68,4.63,5.58,6.52,7.46,8.40,9.33,10.27,11.20,12.13,13.06,13.99,14.91,15.84,16.77,,
19,0.32,1.45,2.42,3.38,4.33,5.28,6.22,7.16,8.10,9.03,9.96,10.90,11.83,12.76,13.68,14.61,15.54,16.46,17.39,
20,0.00,1.03,1.93,2.83,3.73,4.63,5.53,6.43,7.33,8.23,9.13,10.03,10.93,11.83,12.73,13.63,14.53,15.43,16.33,17.23
