i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,6.71,,,,,,,,,,,,,,,,,,,
2,6.37,8.10,,,,,,,,,,,,,,,,,,
3,6.02,7.75,8.72,,,,,,,,,,,,,,,,,
4,5.67,7.40,8.38,9.34,,,,,,,,,,,,,,,,
5,5.33,7.06,8.03,9.00,9.95,,,,,,,,,,,,,,,
6,4.98,6.71,7.68,8.65,9.61,10.56,,,,,,,,,,,,,,
7,4.63,6.36,7.34,8.30,9.26,10.21,11.16,,,,,,,,,,,,,
8,4.29,6.02,6.99,7.96,8.91,9.86,10.81,11.76,,,,,,,,,,,,
9,3.94,5.67,6.64,7.61,8.57,9.52,10.46,11.41,12.35,,,,,,,,,,,
10,3.60,5.32,6.30,7.26,8.22,9.17,10.12,11.06,12.00,12.94,,,,,,,,,,
11,3.25,4.98,5.95,6.92,7.87,8.82,9.77,10.72,11.66,12.60,13.53,,,,,,,,,
12,2.90,4.63,5.60,6.57,7.53,8.48,9.42,10.37,11.31,12.25,13.19,14.12,,,,,,,,
13,2.56,4.28,5.26,6.22,7.18,8.13,9.08,10.02,10.96,11.90,12.84,13.78,14.71,,,,,,,
14,2.21,3.94,4.91,5.88,6.83,7.78,8.73,9.68,10.62,11.56,12.49,13.43,14.36,15.30,,,,,,
15,1.86,3.59,4.56,5.53,6.49,7.44,8.38,9.33,10.27,11.21,12.15,13.08,14.02,14.95,15.88,,,,,
16,1.52,3.24,4.22,5.18,6.14,7.09,8.04,8.98,9.92,10.86,11.80,12.74,13.67,14.60,15.54,16.47,,,,
17,1.17,2.90,3.87,4.84,5.79,6.74,7.69,8.64,9.58,10.52,11.45,12.39,13.32,14.26,15.19,16.12,17.05,,,
18,0.82,2.55,3.53,4.49,5.45,6.40,7.34,8.29,9.23,10.17,11.11,12.04,12.98,13.91,14.84,15.77,16.70,17.63,,
19,0.50,2.21,3.18,4.15,5.10,6.05,7.00,7.94,8.88,9.82,10.76,11.69,12.62,13.56,14.49,15.42,16.35,17.28,18.21,
20,0.00,1.63,2.53,3.43,4.33,5.23,6.13,7.03,7.93,8.83,9.73,10.63,11.53,12.43,13.33,14.23,15.13,16.03,16.93,17.83
