i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,1.82,,,,,,,,,,,,,,,,,,
2,1.82,3.34,,,,,,,,,,,,,,,,,
3,1.82,3.34,4.70,,,,,,,,,,,,,,,,
4,1.82,3.34,4.70,5.99,,,,,,,,,,,,,,,
5,1.82,3.34,4.70,5.99,7.25,,,,,,,,,,,,,,
6,1.82,3.34,4.70,5.99,7.25,8.48,,,,,,,,,,,,,
7,1.82,3.34,4.70,5.99,7.25,8.48,9.69,,,,,,,,,,,,
8,1.82,3.34,4.70,5.99,7.25,8.48,9.69,10.89,,,,,,,,,,,
9,1.82,3.34,4.70,5.99,7.25,8.48,9.69,10.89,12.07,,,,,,,,,,
10,1.82,3.34,4.70,5.99,7.25,8.48,9.69,10.89,12.07,13.24,,,,,,,,,
11,1.82,3.34,4.70,5.99,7.25,8.48,9.69,10.89,12.07,13.24,14.41,,,,,,,,
12,1.82,3.34,4.70,5.99,7.25,8.48,9.69,10.89,12.07,13.24,14.41,15.57,,,,,,,
13,1.82,3.34,4.70,5.99,7.25,8.48,9.69,10.89,12.07,13.24,14.41,15.57,16.72,,,,,,
14,1.82,3.34,4.70,5.99,7.25,8.48,9.69,10.89,12.07,13.24,14.41,15.57,16.72,17.86,,,,,
15,1.82,3.34,4.70,5.99,7.25,8.48,9.69,10.89,12.07,13.24,14.41,15.57,16.72,17.86,19.00,,,,
16,1.82,3.34,4.70,5.99,7.25,8.48,9.69,10.89,12.07,13.24,14.41,15.57,16.72,17.86,19.00,20.14,,,
17,1.82,3.34,4.70,5.99,7.25,8.48,9.69,10.89,12.07,13.24,14.41,15.57,16.72,17.86,19.00,20.14,21.27,,
18,1.82,3.34,4.69,5.99,7.25,8.48,9.69,10.89,12.07,13.24,14.41,15.56,16.71,17.86,19.00,20.13,21.26,22.39,
19,1.80,3.28,4.63,5.92,7.17,8.40,9.61,10.80,11.98,13.15,14.31,15.47,16.61,17.76,18.89,20.03,21.16,22.28,23.40
