i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,2.08,,,,,,,,,,,,,,,,,,
2,2.08,3.53,,,,,,,,,,,,,,,,,
3,2.08,3.53,4.86,,,,,,,,,,,,,,,,
4,2.08,3.53,4.86,6.14,,,,,,,,,,,,,,,
5,2.08,3.53,4.86,6.14,7.39,,,,,,,,,,,,,,
6,2.08,3.53,4.86,6.14,7.39,8.61,,,,,,,,,,,,,
7,2.08,3.53,4.86,6.14,7.39,8.61,9.81,,,,,,,,,,,,
8,2.08,3.53,4.86,6.14,7.39,8.61,9.81,11.01,,,,,,,,,,,
9,2.08,3.53,4.86,6.14,7.39,8.61,9.81,11.01,12.18,,,,,,,,,,
10,2.08,3.53,4.86,6.14,7.39,8.61,9.81,11.01,12.18,13.35,,,,,,,,,
11,2.08,3.53,4.86,6.14,7.39,8.61,9.81,11.01,12.18,13.35,14.51,,,,,,,,
12,2.08,3.53,4.86,6.14,7.39,8.61,9.81,11.01,12.18,13.35,14.51,15.65,,,,,,,
13,2.08,3.53,4.86,6.14,7.39,8.61,9.81,11.01,12.18,13.35,14.51,15.65,16.80,,,,,,
14,2.08,3.53,4.86,6.14,7.39,8.61,9.81,11.01,12.18,13.35,14.51,15.65,16.80,17.95,,,,,
15,2.08,3.53,4.86,6.14,7.39,8.61,9.81,11.01,12.18,13.35,14.51,15.65,16.80,17.95,19.07,,,,
16,2.08,3.53,4.86,6.14,7.39,8.61,9.81,11.01,12.18,13.35,14.51,15.65,16.80,17.95,19.07,20.20,,,
17,2.08,3.53,4.86,6.14,7.39,8.61,9.81,11.01,12.18,13.35,14.51,15.65,16.80,17.95,19.07,20.20,21.33,,
18,2.08,3.53,4.86,6.14,7.39,8.61,9.81,11.00,12.18,13.35,14.51,15.65,16.80,17.93,19.07,20.20,21.33,22.45,
19,2.04,3.47,4.80,6.08,7.32,8.54,9.73,10.92,12.10,13.26,14.41,15.56,16.70,17.84,18.98,20.11,21.23,22.34,23.46
