i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,4.20,,,,,,,,,,,,,,,,,,
2,4.20,5.90,,,,,,,,,,,,,,,,,
3,4.20,5.90,7.47,,,,,,,,,,,,,,,,
4,4.20,5.90,7.47,8.94,,,,,,,,,,,,,,,
5,4.20,5.90,7.47,8.94,10.36,,,,,,,,,,,,,,
6,4.20,5.90,7.47,8.94,10.36,11.73,,,,,,,,,,,,,
7,4.20,5.90,7.47,8.94,10.36,11.73,13.08,,,,,,,,,,,,
8,4.20,5.90,7.47,8.94,10.36,11.73,13.08,14.41,,,,,,,,,,,
9,4.20,5.90,7.47,8.94,10.36,11.73,13.08,14.41,15.71,,,,,,,,,,
10,4.20,5.90,7.47,8.94,10.36,11.73,13.08,14.41,15.71,17.00,,,,,,,,,
11,4.20,5.90,7.47,8.94,10.36,11.73,13.08,14.41,15.71,17.00,18.27,,,,,,,,
12,4.20,5.90,7.47,8.94,10.36,11.73,13.08,14.41,15.71,17.00,18.27,19.53,,,,,,,
13,4.20,5.90,7.47,8.94,10.36,11.73,13.08,14.41,15.71,17.00,18.27,19.53,20.79,,,,,,
14,4.20,5.90,7.47,8.94,10.36,11.73,13.08,14.41,15.71,17.00,18.27,19.53,20.79,22.03,,,,,
15,4.20,5.90,7.47,8.94,10.36,11.73,13.08,14.41,15.71,17.00,18.27,19.53,20.79,22.03,23.26,,,,
16,4.20,5.90,7.47,8.94,10.36,11.73,13.08,14.41,15.71,17.00,18.27,19.53,20.79,22.03,23.26,24.49,,,
17,4.20,5.90,7.47,8.94,10.36,11.73,13.08,14.41,15.71,17.00,18.27,19.53,20.79,22.03,23.26,24.49,25.71,,
18,4.21,5.91,7.47,8.94,10.36,11.74,13.09,14.41,15.72,17.00,18.28,19.54,20.79,22.03,23.27,24.49,25.71,26.93,
19,4.19,5.79,7.31,8.75,10.15,11.51,12.85,14.16,15.46,16.74,18.00,19.26,20.50,21.74,22.97,24.19,25.40,26.61,27.81
