i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,3.27,,,,,,,,,,,,,,,,,,
2,3.27,4.92,,,,,,,,,,,,,,,,,
3,3.27,4.92,6.41,,,,,,,,,,,,,,,,
4,3.27,4.92,6.41,7.82,,,,,,,,,,,,,,,
5,3.27,4.92,6.41,7.82,9.18,,,,,,,,,,,,,,
6,3.27,4.92,6.41,7.82,9.18,10.50,,,,,,,,,,,,,
7,3.27,4.92,6.41,7.82,9.18,10.50,11.80,,,,,,,,,,,,
8,3.27,4.92,6.41,7.82,9.18,10.50,11.80,13.08,,,,,,,,,,,
9,3.27,4.92,6.41,7.82,9.18,10.50,11.80,13.08,14.34,,,,,,,,,,
10,3.27,4.92,6.41,7.82,9.18,10.50,11.80,13.08,14.34,15.58,,,,,,,,,
11,3.27,4.92,6.41,7.82,9.18,10.50,11.80,13.08,14.34,15.58,16.82,,,,,,,,
12,3.27,4.92,6.41,7.82,9.18,10.50,11.80,13.08,14.34,15.58,16.82,18.04,,,,,,,
13,3.27,4.92,6.41,7.82,9.18,10.50,11.80,13.08,14.34,15.58,16.82,18.04,19.25,,,,,,
14,3.27,4.92,6.41,7.82,9.18,10.50,11.80,13.08,14.34,15.58,16.82,18.04,19.25,20.46,,,,,
15,3.27,4.92,6.41,7.82,9.18,10.50,11.80,13.08,14.34,15.58,16.82,18.04,19.25,20.46,21.66,,,,
16,3.27,4.92,6.41,7.82,9.18,10.50,11.80,13.08,14.34,15.58,16.82,18.04,19.25,20.46,21.66,22.85,,,
17,3.27,4.92,6.41,7.82,9.18,10.50,11.80,13.08,14.34,15.58,16.82,18.04,19.25,20.46,21.66,22.85,24.04,,
18,3.27,4.93,6.42,7.82,9.18,10.51,11.80,13.08,14.34,15.59,16.82,18.04,19.26,20.46,21.66,22.85,24.04,25.22,
19,3.27,4.84,6.29,7.68,9.03,10.34,11.63,12.90,14.16,15.40,16.63,17.84,19.05,20.25,21.45,22.64,23.82,24.99,26.17
