i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,4.26,,,,,,,,,,,,,,,,,,
2,4.26,5.92,,,,,,,,,,,,,,,,,
3,4.26,5.92,7.45,,,,,,,,,,,,,,,,
4,4.26,5.92,7.45,8.90,,,,,,,,,,,,,,,
5,4.26,5.92,7.45,8.90,10.29,,,,,,,,,,,,,,
6,4.26,5.92,7.45,8.90,10.29,11.65,,,,,,,,,,,,,
7,4.26,5.92,7.45,8.90,10.29,11.65,12.99,,,,,,,,,,,,
8,4.26,5.92,7.45,8.90,10.29,11.65,12.99,14.30,,,,,,,,,,,
9,4.26,5.92,7.45,8.90,10.29,11.65,12.99,14.30,15.59,,,,,,,,,,
10,4.26,5.92,7.45,8.90,10.29,11.65,12.99,14.30,15.59,16.86,,,,,,,,,
11,4.26,5.92,7.45,8.90,10.29,11.65,12.99,14.30,15.59,16.86,18.13,,,,,,,,
12,4.26,5.92,7.45,8.90,10.29,11.65,12.99,14.30,15.59,16.86,18.13,19.38,,,,,,,
13,4.26,5.92,7.45,8.90,10.29,11.65,12.99,14.30,15.59,16.86,18.13,19.38,20.62,,,,,,
14,4.26,5.92,7.45,8.90,10.29,11.65,12.99,14.30,15.59,16.86,18.13,19.38,20.62,21.85,,,,,
15,4.26,5.92,7.45,8.90,10.29,11.65,12.99,14.30,15.59,16.86,18.13,19.38,20.62,21.85,23.07,,,,
16,4.26,5.92,7.45,8.90,10.29,11.65,12.99,14.30,15.59,16.86,18.13,19.38,20.62,21.85,23.07,24.29,,,
17,4.26,5.92,7.45,8.90,10.29,11.65,12.99,14.30,15.59,16.86,18.13,19.38,20.62,21.85,23.07,24.29,25.50,,
18,4.27,5.93,7.45,8.90,10.30,11.66,12.99,14.30,15.59,16.87,18.13,19.38,20.62,21.85,23.08,24.29,25.50,26.71,
19,4.27,5.83,7.30,8.72,10.10,11.45,12.77,14.07,15.35,16.62,17.88,19.12,20.36,21.58,22.80,24.01,25.22,26.42,27.61
